gameId,target,speaker1,speaker2,group1,group2,sameGroup,similarity,participantPair,window,length1,length2
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79B14FBSYSKKCG2BYVBB6,01KJN792W85XPK9QGH8A6HSYSJ,A,B,0,0.0,01KJN792W85XPK9QGH8A6HSYSJ_01KJN79B14FBSYSKKCG2BYVBB6,phase2_early,5,2
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,A,1,0.14285714285714285,01KJN79B14FBSYSKKCG2BYVBB6_01KJN7AAX1VHZ1A7ZB35BNRH8N,phase2_early,5,8
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79B14FBSYSKKCG2BYVBB6,01KJN78DQ6KC0F9N1HA0BPB44R,A,C,0,0.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN79B14FBSYSKKCG2BYVBB6,phase2_early,5,4
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7A44GGBE9XR412KV5BFSC,A,B,0,0.0,01KJN79B14FBSYSKKCG2BYVBB6_01KJN7A44GGBE9XR412KV5BFSC,phase2_early,5,4
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7AZC7FAG17CY924MRTCF7,A,A,1,0.3333333333333333,01KJN79B14FBSYSKKCG2BYVBB6_01KJN7AZC7FAG17CY924MRTCF7,phase2_early,5,1
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79J529BWBWTESKB6D9MB7,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,0.0,01KJN79J529BWBWTESKB6D9MB7_01KJN7C40WEQBDF48ACG18M0EV,phase2_early,5,5
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79J529BWBWTESKB6D9MB7,01KJN7863BFF3ZYZGVVSATZTH7,C,C,1,0.5,01KJN7863BFF3ZYZGVVSATZTH7_01KJN79J529BWBWTESKB6D9MB7,phase2_early,5,3
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79J529BWBWTESKB6D9MB7,01KJN792W85XPK9QGH8A6HSYSJ,C,B,0,0.0,01KJN792W85XPK9QGH8A6HSYSJ_01KJN79J529BWBWTESKB6D9MB7,phase2_early,5,2
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79J529BWBWTESKB6D9MB7,01KJN7AAX1VHZ1A7ZB35BNRH8N,C,A,0,0.2857142857142857,01KJN79J529BWBWTESKB6D9MB7_01KJN7AAX1VHZ1A7ZB35BNRH8N,phase2_early,5,8
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79J529BWBWTESKB6D9MB7,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,1,1.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN79J529BWBWTESKB6D9MB7,phase2_early,5,4
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79J529BWBWTESKB6D9MB7,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.0,01KJN79J529BWBWTESKB6D9MB7_01KJN7A44GGBE9XR412KV5BFSC,phase2_early,5,4
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79J529BWBWTESKB6D9MB7,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.0,01KJN79J529BWBWTESKB6D9MB7_01KJN7AZC7FAG17CY924MRTCF7,phase2_early,5,1
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7C40WEQBDF48ACG18M0EV,01KJN7863BFF3ZYZGVVSATZTH7,B,C,0,0.0,01KJN7863BFF3ZYZGVVSATZTH7_01KJN7C40WEQBDF48ACG18M0EV,phase2_early,5,3
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7C40WEQBDF48ACG18M0EV,01KJN792W85XPK9QGH8A6HSYSJ,B,B,1,0.0,01KJN792W85XPK9QGH8A6HSYSJ_01KJN7C40WEQBDF48ACG18M0EV,phase2_early,5,2
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7C40WEQBDF48ACG18M0EV,01KJN7AAX1VHZ1A7ZB35BNRH8N,B,A,0,0.0,01KJN7AAX1VHZ1A7ZB35BNRH8N_01KJN7C40WEQBDF48ACG18M0EV,phase2_early,5,8
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7C40WEQBDF48ACG18M0EV,01KJN78DQ6KC0F9N1HA0BPB44R,B,C,0,0.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN7C40WEQBDF48ACG18M0EV,phase2_early,5,4
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7C40WEQBDF48ACG18M0EV,01KJN7A44GGBE9XR412KV5BFSC,B,B,1,1.0,01KJN7A44GGBE9XR412KV5BFSC_01KJN7C40WEQBDF48ACG18M0EV,phase2_early,5,4
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7C40WEQBDF48ACG18M0EV,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.0,01KJN7AZC7FAG17CY924MRTCF7_01KJN7C40WEQBDF48ACG18M0EV,phase2_early,5,1
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7863BFF3ZYZGVVSATZTH7,01KJN792W85XPK9QGH8A6HSYSJ,C,B,0,0.0,01KJN7863BFF3ZYZGVVSATZTH7_01KJN792W85XPK9QGH8A6HSYSJ,phase2_early,3,2
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7AAX1VHZ1A7ZB35BNRH8N,C,A,0,0.4,01KJN7863BFF3ZYZGVVSATZTH7_01KJN7AAX1VHZ1A7ZB35BNRH8N,phase2_early,3,8
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7863BFF3ZYZGVVSATZTH7,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,1,0.5,01KJN7863BFF3ZYZGVVSATZTH7_01KJN78DQ6KC0F9N1HA0BPB44R,phase2_early,3,4
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.0,01KJN7863BFF3ZYZGVVSATZTH7_01KJN7A44GGBE9XR412KV5BFSC,phase2_early,3,4
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.0,01KJN7863BFF3ZYZGVVSATZTH7_01KJN7AZC7FAG17CY924MRTCF7,phase2_early,3,1
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7AAX1VHZ1A7ZB35BNRH8N,B,A,0,0.0,01KJN792W85XPK9QGH8A6HSYSJ_01KJN7AAX1VHZ1A7ZB35BNRH8N,phase2_early,2,8
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN792W85XPK9QGH8A6HSYSJ,01KJN78DQ6KC0F9N1HA0BPB44R,B,C,0,0.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN792W85XPK9QGH8A6HSYSJ,phase2_early,2,4
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7A44GGBE9XR412KV5BFSC,B,B,1,0.0,01KJN792W85XPK9QGH8A6HSYSJ_01KJN7A44GGBE9XR412KV5BFSC,phase2_early,2,4
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.0,01KJN792W85XPK9QGH8A6HSYSJ_01KJN7AZC7FAG17CY924MRTCF7,phase2_early,2,1
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN78DQ6KC0F9N1HA0BPB44R,A,C,0,0.2857142857142857,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN7AAX1VHZ1A7ZB35BNRH8N,phase2_early,8,4
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN7A44GGBE9XR412KV5BFSC,A,B,0,0.0,01KJN7A44GGBE9XR412KV5BFSC_01KJN7AAX1VHZ1A7ZB35BNRH8N,phase2_early,8,4
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN7AZC7FAG17CY924MRTCF7,A,A,1,0.2,01KJN7AAX1VHZ1A7ZB35BNRH8N_01KJN7AZC7FAG17CY924MRTCF7,phase2_early,8,1
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN7A44GGBE9XR412KV5BFSC,phase2_early,4,4
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN7AZC7FAG17CY924MRTCF7,phase2_early,4,1
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7A44GGBE9XR412KV5BFSC,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.0,01KJN7A44GGBE9XR412KV5BFSC_01KJN7AZC7FAG17CY924MRTCF7,phase2_early,4,1
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79B14FBSYSKKCG2BYVBB6,01KJN79J529BWBWTESKB6D9MB7,A,C,0,0.0,01KJN79B14FBSYSKKCG2BYVBB6_01KJN79J529BWBWTESKB6D9MB7,phase2_early,17,2
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7C40WEQBDF48ACG18M0EV,A,B,0,0.09090909090909091,01KJN79B14FBSYSKKCG2BYVBB6_01KJN7C40WEQBDF48ACG18M0EV,phase2_early,17,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7863BFF3ZYZGVVSATZTH7,A,C,0,0.0,01KJN7863BFF3ZYZGVVSATZTH7_01KJN79B14FBSYSKKCG2BYVBB6,phase2_early,17,3
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79B14FBSYSKKCG2BYVBB6,01KJN792W85XPK9QGH8A6HSYSJ,A,B,0,0.0,01KJN792W85XPK9QGH8A6HSYSJ_01KJN79B14FBSYSKKCG2BYVBB6,phase2_early,17,3
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,A,1,0.07142857142857142,01KJN79B14FBSYSKKCG2BYVBB6_01KJN7AAX1VHZ1A7ZB35BNRH8N,phase2_early,17,10
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79B14FBSYSKKCG2BYVBB6,01KJN78DQ6KC0F9N1HA0BPB44R,A,C,0,0.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN79B14FBSYSKKCG2BYVBB6,phase2_early,17,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7A44GGBE9XR412KV5BFSC,A,B,0,0.0,01KJN79B14FBSYSKKCG2BYVBB6_01KJN7A44GGBE9XR412KV5BFSC,phase2_early,17,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7AZC7FAG17CY924MRTCF7,A,A,1,0.3,01KJN79B14FBSYSKKCG2BYVBB6_01KJN7AZC7FAG17CY924MRTCF7,phase2_early,17,5
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79J529BWBWTESKB6D9MB7,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,0.0,01KJN79J529BWBWTESKB6D9MB7_01KJN7C40WEQBDF48ACG18M0EV,phase2_early,2,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79J529BWBWTESKB6D9MB7,01KJN7863BFF3ZYZGVVSATZTH7,C,C,1,0.0,01KJN7863BFF3ZYZGVVSATZTH7_01KJN79J529BWBWTESKB6D9MB7,phase2_early,2,3
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79J529BWBWTESKB6D9MB7,01KJN792W85XPK9QGH8A6HSYSJ,C,B,0,0.0,01KJN792W85XPK9QGH8A6HSYSJ_01KJN79J529BWBWTESKB6D9MB7,phase2_early,2,3
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79J529BWBWTESKB6D9MB7,01KJN7AAX1VHZ1A7ZB35BNRH8N,C,A,0,0.0,01KJN79J529BWBWTESKB6D9MB7_01KJN7AAX1VHZ1A7ZB35BNRH8N,phase2_early,2,10
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79J529BWBWTESKB6D9MB7,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,1,0.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN79J529BWBWTESKB6D9MB7,phase2_early,2,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79J529BWBWTESKB6D9MB7,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.0,01KJN79J529BWBWTESKB6D9MB7_01KJN7A44GGBE9XR412KV5BFSC,phase2_early,2,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79J529BWBWTESKB6D9MB7,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.0,01KJN79J529BWBWTESKB6D9MB7_01KJN7AZC7FAG17CY924MRTCF7,phase2_early,2,5
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7C40WEQBDF48ACG18M0EV,01KJN7863BFF3ZYZGVVSATZTH7,B,C,0,0.0,01KJN7863BFF3ZYZGVVSATZTH7_01KJN7C40WEQBDF48ACG18M0EV,phase2_early,4,3
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7C40WEQBDF48ACG18M0EV,01KJN792W85XPK9QGH8A6HSYSJ,B,B,1,0.25,01KJN792W85XPK9QGH8A6HSYSJ_01KJN7C40WEQBDF48ACG18M0EV,phase2_early,4,3
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7C40WEQBDF48ACG18M0EV,01KJN7AAX1VHZ1A7ZB35BNRH8N,B,A,0,0.2857142857142857,01KJN7AAX1VHZ1A7ZB35BNRH8N_01KJN7C40WEQBDF48ACG18M0EV,phase2_early,4,10
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7C40WEQBDF48ACG18M0EV,01KJN78DQ6KC0F9N1HA0BPB44R,B,C,0,0.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN7C40WEQBDF48ACG18M0EV,phase2_early,4,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7C40WEQBDF48ACG18M0EV,01KJN7A44GGBE9XR412KV5BFSC,B,B,1,0.2,01KJN7A44GGBE9XR412KV5BFSC_01KJN7C40WEQBDF48ACG18M0EV,phase2_early,4,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7C40WEQBDF48ACG18M0EV,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.16666666666666666,01KJN7AZC7FAG17CY924MRTCF7_01KJN7C40WEQBDF48ACG18M0EV,phase2_early,4,5
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7863BFF3ZYZGVVSATZTH7,01KJN792W85XPK9QGH8A6HSYSJ,C,B,0,0.0,01KJN7863BFF3ZYZGVVSATZTH7_01KJN792W85XPK9QGH8A6HSYSJ,phase2_early,3,3
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7AAX1VHZ1A7ZB35BNRH8N,C,A,0,0.0,01KJN7863BFF3ZYZGVVSATZTH7_01KJN7AAX1VHZ1A7ZB35BNRH8N,phase2_early,3,10
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7863BFF3ZYZGVVSATZTH7,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,1,0.3333333333333333,01KJN7863BFF3ZYZGVVSATZTH7_01KJN78DQ6KC0F9N1HA0BPB44R,phase2_early,3,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.0,01KJN7863BFF3ZYZGVVSATZTH7_01KJN7A44GGBE9XR412KV5BFSC,phase2_early,3,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.0,01KJN7863BFF3ZYZGVVSATZTH7_01KJN7AZC7FAG17CY924MRTCF7,phase2_early,3,5
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7AAX1VHZ1A7ZB35BNRH8N,B,A,0,0.14285714285714285,01KJN792W85XPK9QGH8A6HSYSJ_01KJN7AAX1VHZ1A7ZB35BNRH8N,phase2_early,3,10
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN792W85XPK9QGH8A6HSYSJ,01KJN78DQ6KC0F9N1HA0BPB44R,B,C,0,0.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN792W85XPK9QGH8A6HSYSJ,phase2_early,3,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7A44GGBE9XR412KV5BFSC,B,B,1,0.25,01KJN792W85XPK9QGH8A6HSYSJ_01KJN7A44GGBE9XR412KV5BFSC,phase2_early,3,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.0,01KJN792W85XPK9QGH8A6HSYSJ_01KJN7AZC7FAG17CY924MRTCF7,phase2_early,3,5
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN78DQ6KC0F9N1HA0BPB44R,A,C,0,0.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN7AAX1VHZ1A7ZB35BNRH8N,phase2_early,10,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN7A44GGBE9XR412KV5BFSC,A,B,0,0.125,01KJN7A44GGBE9XR412KV5BFSC_01KJN7AAX1VHZ1A7ZB35BNRH8N,phase2_early,10,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN7AZC7FAG17CY924MRTCF7,A,A,1,0.1111111111111111,01KJN7AAX1VHZ1A7ZB35BNRH8N_01KJN7AZC7FAG17CY924MRTCF7,phase2_early,10,5
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN7A44GGBE9XR412KV5BFSC,phase2_early,4,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN7AZC7FAG17CY924MRTCF7,phase2_early,4,5
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7A44GGBE9XR412KV5BFSC,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.0,01KJN7A44GGBE9XR412KV5BFSC_01KJN7AZC7FAG17CY924MRTCF7,phase2_early,4,5
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RH1QNE571FNJRJ0ZHM7W,A,B,0,0.25,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2RH1QNE571FNJRJ0ZHM7W,phase2_early,2,5
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SNNP4ZB6K1QMGZX5CC0T,A,C,0,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase2_early,2,10
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RVD8SK7AN1X5EMGRM458,A,B,0,0.3333333333333333,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2RVD8SK7AN1X5EMGRM458,phase2_early,2,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SDQCR0935BS4E06A6D2G,A,C,0,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2SDQCR0935BS4E06A6D2G,phase2_early,2,5
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SGRYQPGESDGRKTMMAJX4,A,A,1,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2SGRYQPGESDGRKTMMAJX4,phase2_early,2,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2Q9Z7MR3VPYE4MH3SC9C8,A,C,0,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2Q9Z7MR3VPYE4MH3SC9C8,phase2_early,2,6
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RBVR6E36EKC8HYRAV5GF,A,A,1,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2RBVR6E36EKC8HYRAV5GF,phase2_early,2,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SNNP4ZB6K1QMGZX5CC0T,B,C,0,0.0,01KJP2RH1QNE571FNJRJ0ZHM7W_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase2_early,5,10
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2RVD8SK7AN1X5EMGRM458,B,B,1,0.25,01KJP2RH1QNE571FNJRJ0ZHM7W_01KJP2RVD8SK7AN1X5EMGRM458,phase2_early,5,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SDQCR0935BS4E06A6D2G,B,C,0,0.0,01KJP2RH1QNE571FNJRJ0ZHM7W_01KJP2SDQCR0935BS4E06A6D2G,phase2_early,5,5
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SGRYQPGESDGRKTMMAJX4,B,A,0,0.0,01KJP2RH1QNE571FNJRJ0ZHM7W_01KJP2SGRYQPGESDGRKTMMAJX4,phase2_early,5,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2Q9Z7MR3VPYE4MH3SC9C8,B,C,0,0.0,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2RH1QNE571FNJRJ0ZHM7W,phase2_early,5,6
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2RBVR6E36EKC8HYRAV5GF,B,A,0,0.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2RH1QNE571FNJRJ0ZHM7W,phase2_early,5,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2RVD8SK7AN1X5EMGRM458,C,B,0,0.0,01KJP2RVD8SK7AN1X5EMGRM458_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase2_early,10,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2SDQCR0935BS4E06A6D2G,C,C,1,0.125,01KJP2SDQCR0935BS4E06A6D2G_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase2_early,10,5
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2SGRYQPGESDGRKTMMAJX4,C,A,0,0.0,01KJP2SGRYQPGESDGRKTMMAJX4_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase2_early,10,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,1,0.125,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase2_early,10,6
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2RBVR6E36EKC8HYRAV5GF,C,A,0,0.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase2_early,10,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2SDQCR0935BS4E06A6D2G,B,C,0,0.0,01KJP2RVD8SK7AN1X5EMGRM458_01KJP2SDQCR0935BS4E06A6D2G,phase2_early,2,5
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2SGRYQPGESDGRKTMMAJX4,B,A,0,0.0,01KJP2RVD8SK7AN1X5EMGRM458_01KJP2SGRYQPGESDGRKTMMAJX4,phase2_early,2,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2Q9Z7MR3VPYE4MH3SC9C8,B,C,0,0.0,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2RVD8SK7AN1X5EMGRM458,phase2_early,2,6
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2RBVR6E36EKC8HYRAV5GF,B,A,0,0.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2RVD8SK7AN1X5EMGRM458,phase2_early,2,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SDQCR0935BS4E06A6D2G,01KJP2SGRYQPGESDGRKTMMAJX4,C,A,0,0.0,01KJP2SDQCR0935BS4E06A6D2G_01KJP2SGRYQPGESDGRKTMMAJX4,phase2_early,5,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SDQCR0935BS4E06A6D2G,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,1,1.0,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2SDQCR0935BS4E06A6D2G,phase2_early,5,6
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SDQCR0935BS4E06A6D2G,01KJP2RBVR6E36EKC8HYRAV5GF,C,A,0,0.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2SDQCR0935BS4E06A6D2G,phase2_early,5,1
