id,batchID,batchIDLastChangedAt,block_num,block_numLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,justStarted,justStartedLastChangedAt,name,nameLastChangedAt,phase,phaseLastChangedAt,phase_num,phase_numLastChangedAt,speaker_index,speaker_indexLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,target,targetLastChangedAt,target_num,target_numLastChangedAt,target_order,target_orderLastChangedAt,transition_type,transition_typeLastChangedAt,trial_num,trial_numLastChangedAt,_sourceRun
01KJN7JJ4HZG5Q1EBE5FNHKG1D,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:36:41.105303414Z,4.0,2026-03-01T17:36:41.105303414Z,True,2026-03-01T17:57:29.699232665Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T17:36:41.105303414Z,24,2026-03-01T17:36:41.105303414Z,False,2026-03-01T17:56:47.790097389Z,Phase 1: Block 5,2026-03-01T17:36:41.105303414Z,refgame,2026-03-01T17:36:41.105303414Z,1.0,2026-03-01T17:36:41.105303414Z,1.0,2026-03-01T17:36:41.105303414Z,2,2026-03-01T17:36:41.638303559Z,True,2026-03-01T17:56:47.323074715Z,page3-35,2026-03-01T17:36:41.105303414Z,0.0,2026-03-01T17:36:41.105303414Z,"[""page3-35"",""page9-46"",""page5-28"",""page7-107"",""page7-255"",""page-B""]",2026-03-01T17:36:41.105303414Z,,,24.0,2026-03-01T17:36:41.105303414Z,20260301_132907
01KJN7KZ4AQMTPYG5CPW2RCWSG,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:37:27.178775749Z,3.0,2026-03-01T17:37:27.178775749Z,True,2026-03-01T18:06:28.902713597Z,01KJN6MMPQTMDYRN709DP5DSDA,2026-03-01T17:37:27.178775749Z,57,2026-03-01T17:37:27.178775749Z,False,2026-03-01T18:06:12.607065077Z,Phase 2: Block 4,2026-03-01T17:37:27.178775749Z,refgame,2026-03-01T17:37:27.178775749Z,2.0,2026-03-01T17:37:27.178775749Z,0.0,2026-03-01T17:37:27.178775749Z,2,2026-03-01T17:37:28.736845601Z,True,2026-03-01T18:06:11.776674524Z,page7-107,2026-03-01T17:37:27.178775749Z,2.0,2026-03-01T17:37:27.178775749Z,"[""page-B"",""page9-46"",""page7-107"",""page3-35"",""page5-28"",""page7-255""]",2026-03-01T17:37:27.178775749Z,,,56.0,2026-03-01T17:37:27.178775749Z,20260301_132907
01KJN7K5R759VFQZX7GK4PSP44,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:37:01.191915429Z,4.0,2026-03-01T17:37:01.191915429Z,True,2026-03-01T18:15:43.486336665Z,01KJN6MMPQTMDYRN709968YFN1,2026-03-01T17:37:01.191915429Z,63,2026-03-01T17:37:01.191915429Z,False,2026-03-01T18:15:18.44415069Z,Phase 2: Block 5,2026-03-01T17:37:01.191915429Z,refgame,2026-03-01T17:37:01.191915429Z,2.0,2026-03-01T17:37:01.191915429Z,1.0,2026-03-01T17:37:01.191915429Z,2,2026-03-01T17:37:02.824206024Z,True,2026-03-01T18:15:17.635817142Z,page5-28,2026-03-01T17:37:01.191915429Z,2.0,2026-03-01T17:37:01.191915429Z,"[""page7-107"",""page7-255"",""page5-28"",""page3-35"",""page-B"",""page9-46""]",2026-03-01T17:37:01.191915429Z,,,62.0,2026-03-01T17:37:01.191915429Z,20260301_132907
01KJN7JHZFFFSQ6C949D4A45VQ,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:36:40.943205326Z,0.0,2026-03-01T17:36:40.943205326Z,True,2026-03-01T17:39:42.752078274Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T17:36:40.943205326Z,2,2026-03-01T17:36:40.943205326Z,False,2026-03-01T17:38:51.179058764Z,Phase 1: Block 1,2026-03-01T17:36:40.943205326Z,refgame,2026-03-01T17:36:40.943205326Z,1.0,2026-03-01T17:36:40.943205326Z,0.0,2026-03-01T17:36:40.943205326Z,2,2026-03-01T17:36:41.232127701Z,True,2026-03-01T17:38:50.814674283Z,page5-28,2026-03-01T17:36:40.943205326Z,2.0,2026-03-01T17:36:40.943205326Z,"[""page7-255"",""page3-35"",""page5-28"",""page7-107"",""page-B"",""page9-46""]",2026-03-01T17:36:40.943205326Z,,,2.0,2026-03-01T17:36:40.943205326Z,20260301_132907
01KJN7JJ0S1X2V7QFWX9C1FNPF,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:36:40.98528433Z,2.0,2026-03-01T17:36:40.98528433Z,True,2026-03-01T17:51:39.842650281Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T17:36:40.98528433Z,17,2026-03-01T17:36:40.98528433Z,False,2026-03-01T17:50:48.702570699Z,Phase 1: Block 3,2026-03-01T17:36:40.98528433Z,refgame,2026-03-01T17:36:40.98528433Z,1.0,2026-03-01T17:36:40.98528433Z,2.0,2026-03-01T17:36:40.98528433Z,2,2026-03-01T17:36:41.499041564Z,True,2026-03-01T17:50:48.131150419Z,page-B,2026-03-01T17:36:40.98528433Z,5.0,2026-03-01T17:36:40.98528433Z,"[""page3-35"",""page5-28"",""page7-255"",""page9-46"",""page7-107"",""page-B""]",2026-03-01T17:36:40.98528433Z,,,17.0,2026-03-01T17:36:40.98528433Z,20260301_132907
01KJN7KYX9412F6D9T4P6GZVTR,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:37:26.953842022Z,2.0,2026-03-01T17:37:26.953842022Z,True,2026-03-01T18:04:24.600295451Z,01KJN6MMPQTMDYRN709DP5DSDA,2026-03-01T17:37:26.953842022Z,49,2026-03-01T17:37:26.953842022Z,False,2026-03-01T18:04:06.063592292Z,Phase 2: Block 3,2026-03-01T17:37:26.953842022Z,refgame,2026-03-01T17:37:26.953842022Z,2.0,2026-03-01T17:37:26.953842022Z,2.0,2026-03-01T17:37:26.953842022Z,2,2026-03-01T17:37:28.517701048Z,True,2026-03-01T18:04:05.360700552Z,page9-46,2026-03-01T17:37:26.953842022Z,0.0,2026-03-01T17:37:26.953842022Z,"[""page9-46"",""page3-35"",""page7-255"",""page7-107"",""page5-28"",""page-B""]",2026-03-01T17:37:26.953842022Z,,,48.0,2026-03-01T17:37:26.953842022Z,20260301_132907
01KJN7KYXC39570NBM5M60XHPH,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:37:26.956442293Z,0.0,2026-03-01T17:37:26.956442293Z,True,2026-03-01T18:02:30.988043039Z,01KJN6MMPQTMDYRN709DP5DSDA,2026-03-01T17:37:26.956442293Z,42,2026-03-01T17:37:26.956442293Z,False,2026-03-01T18:02:14.295319639Z,Phase 2: Block 1,2026-03-01T17:37:26.956442293Z,refgame,2026-03-01T17:37:26.956442293Z,2.0,2026-03-01T17:37:26.956442293Z,0.0,2026-03-01T17:37:26.956442293Z,2,2026-03-01T17:37:28.352912959Z,True,2026-03-01T18:02:13.471671272Z,page7-107,2026-03-01T17:37:26.956442293Z,5.0,2026-03-01T17:37:26.956442293Z,"[""page-B"",""page3-35"",""page7-255"",""page5-28"",""page9-46"",""page7-107""]",2026-03-01T17:37:26.956442293Z,,,41.0,2026-03-01T17:37:26.956442293Z,20260301_132907
01KJN7KYYXHVJJDVQGT2GSWXHY,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:37:27.005248274Z,5.0,2026-03-01T17:37:27.005248274Z,True,2026-03-01T17:59:34.094249462Z,01KJN6MMPQTMDYRN709DP5DSDA,2026-03-01T17:37:27.005248274Z,34,2026-03-01T17:37:27.005248274Z,False,2026-03-01T17:59:13.573683837Z,Phase 1: Block 6,2026-03-01T17:37:27.005248274Z,refgame,2026-03-01T17:37:27.005248274Z,1.0,2026-03-01T17:37:27.005248274Z,2.0,2026-03-01T17:37:27.005248274Z,2,2026-03-01T17:37:28.109762737Z,True,2026-03-01T17:59:12.998719006Z,page3-35,2026-03-01T17:37:27.005248274Z,4.0,2026-03-01T17:37:27.005248274Z,"[""page7-107"",""page9-46"",""page5-28"",""page-B"",""page3-35"",""page7-255""]",2026-03-01T17:37:27.005248274Z,,,34.0,2026-03-01T17:37:27.005248274Z,20260301_132907
01KJN7KYZVF0MZ734PHRTBKCFB,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:37:27.035527142Z,2.0,2026-03-01T17:37:27.035527142Z,True,2026-03-01T17:51:42.858244195Z,01KJN6MMPQTMDYRN709DP5DSDA,2026-03-01T17:37:27.035527142Z,17,2026-03-01T17:37:27.035527142Z,False,2026-03-01T17:51:00.281738605Z,Phase 1: Block 3,2026-03-01T17:37:27.035527142Z,refgame,2026-03-01T17:37:27.035527142Z,1.0,2026-03-01T17:37:27.035527142Z,2.0,2026-03-01T17:37:27.035527142Z,2,2026-03-01T17:37:27.67059826Z,True,2026-03-01T17:50:59.774059022Z,page9-46,2026-03-01T17:37:27.035527142Z,5.0,2026-03-01T17:37:27.035527142Z,"[""page7-107"",""page3-35"",""page-B"",""page7-255"",""page5-28"",""page9-46""]",2026-03-01T17:37:27.035527142Z,,,17.0,2026-03-01T17:37:27.035527142Z,20260301_132907
01KJN7JJ1GTZ14GD5SHH1T9KDQ,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:36:41.008849351Z,5.0,2026-03-01T17:36:41.008849351Z,True,2026-03-01T18:03:38.264398603Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T17:36:41.008849351Z,33,2026-03-01T17:36:41.008849351Z,False,2026-03-01T18:03:06.911910633Z,Phase 1: Block 6,2026-03-01T17:36:41.008849351Z,refgame,2026-03-01T17:36:41.008849351Z,1.0,2026-03-01T17:36:41.008849351Z,2.0,2026-03-01T17:36:41.008849351Z,2,2026-03-01T17:36:41.802620353Z,True,2026-03-01T18:03:06.104899753Z,page9-46,2026-03-01T17:36:41.008849351Z,3.0,2026-03-01T17:36:41.008849351Z,"[""page5-28"",""page7-107"",""page-B"",""page9-46"",""page7-255"",""page3-35""]",2026-03-01T17:36:41.008849351Z,,,33.0,2026-03-01T17:36:41.008849351Z,20260301_132907
01KJN7JJ1Z3Q1ZDKVBSP3H1EH5,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:36:41.023528873Z,0.0,2026-03-01T17:36:41.023528873Z,True,2026-03-01T17:40:41.15986238Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T17:36:41.023528873Z,3,2026-03-01T17:36:41.023528873Z,False,2026-03-01T17:39:43.19579298Z,Phase 1: Block 1,2026-03-01T17:36:41.023528873Z,refgame,2026-03-01T17:36:41.023528873Z,1.0,2026-03-01T17:36:41.023528873Z,0.0,2026-03-01T17:36:41.023528873Z,2,2026-03-01T17:36:41.249275943Z,True,2026-03-01T17:39:42.8212704Z,page7-107,2026-03-01T17:36:41.023528873Z,3.0,2026-03-01T17:36:41.023528873Z,"[""page7-255"",""page3-35"",""page5-28"",""page7-107"",""page-B"",""page9-46""]",2026-03-01T17:36:41.023528873Z,,,3.0,2026-03-01T17:36:41.023528873Z,20260301_132907
01KJN7JJ4MVHVY4E5F7G465MK8,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:36:41.108701582Z,4.0,2026-03-01T17:36:41.108701582Z,True,2026-03-01T18:17:44.242044384Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T17:36:41.108701582Z,61,2026-03-01T17:36:41.108701582Z,False,2026-03-01T18:17:19.369818722Z,Phase 2: Block 5,2026-03-01T17:36:41.108701582Z,refgame,2026-03-01T17:36:41.108701582Z,2.0,2026-03-01T17:36:41.108701582Z,1.0,2026-03-01T17:36:41.108701582Z,2,2026-03-01T17:36:42.358836449Z,True,2026-03-01T18:17:18.050673384Z,page7-255,2026-03-01T17:36:41.108701582Z,0.0,2026-03-01T17:36:41.108701582Z,"[""page7-255"",""page9-46"",""page3-35"",""page-B"",""page7-107"",""page5-28""]",2026-03-01T17:36:41.108701582Z,,,60.0,2026-03-01T17:36:41.108701582Z,20260301_132907
01KJN7K5K5Y5YKVY7Z5PH8EA1C,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:37:01.029576375Z,5.0,2026-03-01T17:37:01.029576375Z,True,2026-03-01T18:04:20.468339559Z,01KJN6MMPQTMDYRN709968YFN1,2026-03-01T17:37:01.029576375Z,34,2026-03-01T17:37:01.029576375Z,False,2026-03-01T18:03:35.92786215Z,Phase 1: Block 6,2026-03-01T17:37:01.029576375Z,refgame,2026-03-01T17:37:01.029576375Z,1.0,2026-03-01T17:37:01.029576375Z,2.0,2026-03-01T17:37:01.029576375Z,2,2026-03-01T17:37:02.082652395Z,True,2026-03-01T18:03:35.126401251Z,page7-255,2026-03-01T17:37:01.029576375Z,4.0,2026-03-01T17:37:01.029576375Z,"[""page7-107"",""page-B"",""page5-28"",""page3-35"",""page7-255"",""page9-46""]",2026-03-01T17:37:01.029576375Z,,,34.0,2026-03-01T17:37:01.029576375Z,20260301_132907
01KJN7KYYKG4J0XFNGWMZ2451X,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:37:26.995975223Z,0.0,2026-03-01T17:37:26.995975223Z,True,2026-03-01T18:01:03.341654725Z,01KJN6MMPQTMDYRN709DP5DSDA,2026-03-01T17:37:26.995975223Z,37,2026-03-01T17:37:26.995975223Z,False,2026-03-01T18:00:39.347742828Z,Phase 2: Block 1,2026-03-01T17:37:26.995975223Z,refgame,2026-03-01T17:37:26.995975223Z,2.0,2026-03-01T17:37:26.995975223Z,0.0,2026-03-01T17:37:26.995975223Z,2,2026-03-01T17:37:28.182601444Z,True,2026-03-01T18:00:38.778103868Z,page-B,2026-03-01T17:37:26.995975223Z,0.0,2026-03-01T17:37:26.995975223Z,"[""page-B"",""page3-35"",""page7-255"",""page5-28"",""page9-46"",""page7-107""]",2026-03-01T17:37:26.995975223Z,,,36.0,2026-03-01T17:37:26.995975223Z,20260301_132907
01KJN7JJ0VF0RPKW84F3EHNK6T,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:36:40.987085155Z,2.0,2026-03-01T17:36:40.987085155Z,True,2026-03-01T17:50:48.047946476Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T17:36:40.987085155Z,16,2026-03-01T17:36:40.987085155Z,False,2026-03-01T17:50:10.419179417Z,Phase 1: Block 3,2026-03-01T17:36:40.987085155Z,refgame,2026-03-01T17:36:40.987085155Z,1.0,2026-03-01T17:36:40.987085155Z,2.0,2026-03-01T17:36:40.987085155Z,2,2026-03-01T17:36:41.48093196Z,True,2026-03-01T17:50:09.957038195Z,page7-107,2026-03-01T17:36:40.987085155Z,4.0,2026-03-01T17:36:40.987085155Z,"[""page3-35"",""page5-28"",""page7-255"",""page9-46"",""page7-107"",""page-B""]",2026-03-01T17:36:40.987085155Z,,,16.0,2026-03-01T17:36:40.987085155Z,20260301_132907
01KJN7K5HHFJZXYFX14TKSFBHN,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:37:00.978039507Z,0.0,2026-03-01T17:37:00.978039507Z,True,2026-03-01T17:41:57.832912837Z,01KJN6MMPQTMDYRN709968YFN1,2026-03-01T17:37:00.978039507Z,4,2026-03-01T17:37:00.978039507Z,False,2026-03-01T17:41:07.696490533Z,Phase 1: Block 1,2026-03-01T17:37:00.978039507Z,refgame,2026-03-01T17:37:00.978039507Z,1.0,2026-03-01T17:37:00.978039507Z,0.0,2026-03-01T17:37:00.978039507Z,2,2026-03-01T17:37:01.320585194Z,True,2026-03-01T17:41:07.245664188Z,page3-35,2026-03-01T17:37:00.978039507Z,4.0,2026-03-01T17:37:00.978039507Z,"[""page7-107"",""page5-28"",""page-B"",""page7-255"",""page3-35"",""page9-46""]",2026-03-01T17:37:00.978039507Z,,,4.0,2026-03-01T17:37:00.978039507Z,20260301_132907
01KJN7KZ4KY8QNP8EKAKX2FFGX,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:37:27.187702336Z,1.0,2026-03-01T17:37:27.187702336Z,True,2026-03-01T17:45:31.877154582Z,01KJN6MMPQTMDYRN709DP5DSDA,2026-03-01T17:37:27.187702336Z,8,2026-03-01T17:37:27.187702336Z,False,2026-03-01T17:44:31.97940651Z,Phase 1: Block 2,2026-03-01T17:37:27.187702336Z,refgame,2026-03-01T17:37:27.187702336Z,1.0,2026-03-01T17:37:27.187702336Z,1.0,2026-03-01T17:37:27.187702336Z,2,2026-03-01T17:37:27.458035529Z,True,2026-03-01T17:44:31.580061272Z,page-B,2026-03-01T17:37:27.187702336Z,2.0,2026-03-01T17:37:27.187702336Z,"[""page7-107"",""page3-35"",""page-B"",""page9-46"",""page7-255"",""page5-28""]",2026-03-01T17:37:27.187702336Z,,,8.0,2026-03-01T17:37:27.187702336Z,20260301_132907
01KJN7KZ5QZB0KWEYKCMJ2KY6D,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:37:27.223628562Z,0.0,2026-03-01T17:37:27.223628562Z,True,2026-03-01T17:40:18.605844115Z,01KJN6MMPQTMDYRN709DP5DSDA,2026-03-01T17:37:27.223628562Z,2,2026-03-01T17:37:27.223628562Z,False,2026-03-01T17:39:25.520464163Z,Phase 1: Block 1,2026-03-01T17:37:27.223628562Z,refgame,2026-03-01T17:37:27.223628562Z,1.0,2026-03-01T17:37:27.223628562Z,0.0,2026-03-01T17:37:27.223628562Z,2,2026-03-01T17:37:27.320815793Z,True,2026-03-01T17:39:25.049650467Z,page9-46,2026-03-01T17:37:27.223628562Z,2.0,2026-03-01T17:37:27.223628562Z,"[""page7-107"",""page3-35"",""page9-46"",""page7-255"",""page5-28"",""page-B""]",2026-03-01T17:37:27.223628562Z,,,2.0,2026-03-01T17:37:27.223628562Z,20260301_132907
01KJN7K5HXVCRWCHH6JDWC7QS9,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:37:00.98961677Z,2.0,2026-03-01T17:37:00.98961677Z,True,2026-03-01T17:49:23.356984678Z,01KJN6MMPQTMDYRN709968YFN1,2026-03-01T17:37:00.98961677Z,13,2026-03-01T17:37:00.98961677Z,False,2026-03-01T17:48:45.295865921Z,Phase 1: Block 3,2026-03-01T17:37:00.98961677Z,refgame,2026-03-01T17:37:00.98961677Z,1.0,2026-03-01T17:37:00.98961677Z,2.0,2026-03-01T17:37:00.98961677Z,2,2026-03-01T17:37:01.540612375Z,True,2026-03-01T17:48:44.840260726Z,page9-46,2026-03-01T17:37:00.98961677Z,1.0,2026-03-01T17:37:00.98961677Z,"[""page3-35"",""page9-46"",""page-B"",""page7-255"",""page7-107"",""page5-28""]",2026-03-01T17:37:00.98961677Z,,,13.0,2026-03-01T17:37:00.98961677Z,20260301_132907
01KJN7K5NRR9A1HQWEJ86W9HKW,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:37:01.112701902Z,5.0,2026-03-01T17:37:01.112701902Z,True,2026-03-01T18:17:58.845724176Z,01KJN6MMPQTMDYRN709968YFN1,2026-03-01T17:37:01.112701902Z,70,2026-03-01T17:37:01.112701902Z,False,2026-03-01T18:17:46.592650977Z,Phase 2: Block 6,2026-03-01T17:37:01.112701902Z,refgame,2026-03-01T17:37:01.112701902Z,2.0,2026-03-01T17:37:01.112701902Z,2.0,2026-03-01T17:37:01.112701902Z,2,2026-03-01T17:37:03.010964472Z,True,2026-03-01T18:17:45.640470015Z,page3-35,2026-03-01T17:37:01.112701902Z,3.0,2026-03-01T17:37:01.112701902Z,"[""page9-46"",""page7-255"",""page7-107"",""page3-35"",""page5-28"",""page-B""]",2026-03-01T17:37:01.112701902Z,,,69.0,2026-03-01T17:37:01.112701902Z,20260301_132907
01KJN7JJ1CYQGSSJG1WBPKBVA9,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:36:41.004242851Z,0.0,2026-03-01T17:36:41.004242851Z,True,2026-03-01T18:06:27.815130471Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T17:36:41.004242851Z,37,2026-03-01T17:36:41.004242851Z,False,2026-03-01T18:05:56.592651168Z,Phase 2: Block 1,2026-03-01T17:36:41.004242851Z,refgame,2026-03-01T17:36:41.004242851Z,2.0,2026-03-01T17:36:41.004242851Z,0.0,2026-03-01T17:36:41.004242851Z,2,2026-03-01T17:36:41.884711725Z,True,2026-03-01T18:05:55.828073572Z,page-B,2026-03-01T17:36:41.004242851Z,0.0,2026-03-01T17:36:41.004242851Z,"[""page-B"",""page7-107"",""page7-255"",""page5-28"",""page9-46"",""page3-35""]",2026-03-01T17:36:41.004242851Z,,,36.0,2026-03-01T17:36:41.004242851Z,20260301_132907
01KJN7K5G2ENPCM8MXBD0JEWNB,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:37:00.930778027Z,4.0,2026-03-01T17:37:00.930778027Z,True,2026-03-01T17:59:26.829711245Z,01KJN6MMPQTMDYRN709968YFN1,2026-03-01T17:37:00.930778027Z,26,2026-03-01T17:37:00.930778027Z,False,2026-03-01T17:58:55.422400053Z,Phase 1: Block 5,2026-03-01T17:37:00.930778027Z,refgame,2026-03-01T17:37:00.930778027Z,1.0,2026-03-01T17:37:00.930778027Z,1.0,2026-03-01T17:37:00.930778027Z,2,2026-03-01T17:37:01.889094742Z,True,2026-03-01T17:58:54.872245354Z,page7-107,2026-03-01T17:37:00.930778027Z,2.0,2026-03-01T17:37:00.930778027Z,"[""page-B"",""page3-35"",""page7-107"",""page5-28"",""page9-46"",""page7-255""]",2026-03-01T17:37:00.930778027Z,,,26.0,2026-03-01T17:37:00.930778027Z,20260301_132907
01KJN7JJ0NZ29KXJEZX39HD183,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:36:40.981554861Z,3.0,2026-03-01T17:36:40.981554861Z,True,2026-03-01T18:17:17.889221725Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T17:36:40.981554861Z,60,2026-03-01T17:36:40.981554861Z,False,2026-03-01T18:16:52.875602369Z,Phase 2: Block 4,2026-03-01T17:36:40.981554861Z,refgame,2026-03-01T17:36:40.981554861Z,2.0,2026-03-01T17:36:40.981554861Z,0.0,2026-03-01T17:36:40.981554861Z,2,2026-03-01T17:36:42.342292396Z,True,2026-03-01T18:16:51.890074221Z,page3-35,2026-03-01T17:36:40.981554861Z,5.0,2026-03-01T17:36:40.981554861Z,"[""page-B"",""page9-46"",""page7-255"",""page5-28"",""page7-107"",""page3-35""]",2026-03-01T17:36:40.981554861Z,,,59.0,2026-03-01T17:36:40.981554861Z,20260301_132907
01KJN7JJ123XE0WCHG834D1V4V,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:36:40.994490319Z,2.0,2026-03-01T17:36:40.994490319Z,True,2026-03-01T18:13:41.499397691Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T17:36:40.994490319Z,52,2026-03-01T17:36:40.994490319Z,False,2026-03-01T18:13:19.033699272Z,Phase 2: Block 3,2026-03-01T17:36:40.994490319Z,refgame,2026-03-01T17:36:40.994490319Z,2.0,2026-03-01T17:36:40.994490319Z,2.0,2026-03-01T17:36:40.994490319Z,2,2026-03-01T17:36:42.18024835Z,True,2026-03-01T18:13:18.108978563Z,page9-46,2026-03-01T17:36:40.994490319Z,3.0,2026-03-01T17:36:40.994490319Z,"[""page7-107"",""page7-255"",""page5-28"",""page9-46"",""page3-35"",""page-B""]",2026-03-01T17:36:40.994490319Z,,,51.0,2026-03-01T17:36:40.994490319Z,20260301_132907
01KJN7JJ1X1NXQGFN1A23D587W,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:36:41.02116616Z,4.0,2026-03-01T17:36:41.02116616Z,True,2026-03-01T17:59:27.530482038Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T17:36:41.02116616Z,27,2026-03-01T17:36:41.02116616Z,False,2026-03-01T17:58:53.727433701Z,Phase 1: Block 5,2026-03-01T17:36:41.02116616Z,refgame,2026-03-01T17:36:41.02116616Z,1.0,2026-03-01T17:36:41.02116616Z,1.0,2026-03-01T17:36:41.02116616Z,2,2026-03-01T17:36:41.69047731Z,True,2026-03-01T17:58:53.224252474Z,page7-107,2026-03-01T17:36:41.02116616Z,3.0,2026-03-01T17:36:41.02116616Z,"[""page3-35"",""page9-46"",""page5-28"",""page7-107"",""page7-255"",""page-B""]",2026-03-01T17:36:41.02116616Z,,,27.0,2026-03-01T17:36:41.02116616Z,20260301_132907
01KJN7KZ3TKA2G2034PKAJD3VQ,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:37:27.16236323Z,2.0,2026-03-01T17:37:27.16236323Z,True,2026-03-01T17:48:35.19218055Z,01KJN6MMPQTMDYRN709DP5DSDA,2026-03-01T17:37:27.16236323Z,12,2026-03-01T17:37:27.16236323Z,False,2026-03-01T17:47:58.398969389Z,Phase 1: Block 3,2026-03-01T17:37:27.16236323Z,refgame,2026-03-01T17:37:27.16236323Z,1.0,2026-03-01T17:37:27.16236323Z,2.0,2026-03-01T17:37:27.16236323Z,2,2026-03-01T17:37:27.55063436Z,True,2026-03-01T17:47:57.959199825Z,page7-107,2026-03-01T17:37:27.16236323Z,0.0,2026-03-01T17:37:27.16236323Z,"[""page7-107"",""page3-35"",""page-B"",""page7-255"",""page5-28"",""page9-46""]",2026-03-01T17:37:27.16236323Z,,,12.0,2026-03-01T17:37:27.16236323Z,20260301_132907
01KJN7JJ0WM538Q7726PW4BTD2,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:36:40.988636193Z,0.0,2026-03-01T17:36:40.988636193Z,True,2026-03-01T17:42:19.59660184Z,01KJN6MMQ03KZPZN0275VZXK6R,2026-03-01T17:36:40.988636193Z,5,2026-03-01T17:36:40.988636193Z,False,2026-03-01T17:41:30.565920102Z,Phase 1: Block 1,2026-03-01T17:36:40.988636193Z,refgame,2026-03-01T17:36:40.988636193Z,1.0,2026-03-01T17:36:40.988636193Z,0.0,2026-03-01T17:36:40.988636193Z,2,2026-03-01T17:36:41.287042611Z,True,2026-03-01T17:41:30.10679164Z,page9-46,2026-03-01T17:36:40.988636193Z,5.0,2026-03-01T17:36:40.988636193Z,"[""page7-255"",""page3-35"",""page5-28"",""page7-107"",""page-B"",""page9-46""]",2026-03-01T17:36:40.988636193Z,,,5.0,2026-03-01T17:36:40.988636193Z,20260301_132907
01KJN7KYXFQRPB40W6RYE3EFWM,01KJN6MMNFZE55V1CSSMTQD90D,2026-03-01T17:37:26.95990572Z,1.0,2026-03-01T17:37:26.95990572Z,True,2026-03-01T18:04:05.234529816Z,01KJN6MMPQTMDYRN709DP5DSDA,2026-03-01T17:37:26.95990572Z,48,2026-03-01T17:37:26.95990572Z,False,2026-03-01T18:03:51.717463123Z,Phase 2: Block 2,2026-03-01T17:37:26.95990572Z,refgame,2026-03-01T17:37:26.95990572Z,2.0,2026-03-01T17:37:26.95990572Z,1.0,2026-03-01T17:37:26.95990572Z,2,2026-03-01T17:37:28.493000659Z,True,2026-03-01T18:03:50.925732115Z,page7-107,2026-03-01T17:37:26.95990572Z,5.0,2026-03-01T17:37:26.95990572Z,"[""page5-28"",""page7-255"",""page-B"",""page9-46"",""page3-35"",""page7-107""]",2026-03-01T17:37:26.95990572Z,,,47.0,2026-03-01T17:37:26.95990572Z,20260301_132907
