gameId,playerId,originalGroup,target,blockNum,phase,phaseNum,repNum,simAdjacent
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,page5-64,5.0,refgame,1.0,3.0,0.15922760963439941
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,page5-64,5.0,refgame,2.0,4.0,0.19247746467590332
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,page9-27,2.0,refgame,1.0,2.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,page9-27,2.0,refgame,2.0,1.0,0.9578382968902588
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,page9-27,5.0,refgame,2.0,4.0,0.968590259552002
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,page9-27,5.0,refgame,1.0,3.0,0.9734456539154053
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,page9-46,2.0,refgame,1.0,1.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,page9-46,2.0,refgame,2.0,2.0,0.9467333555221558
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,page9-46,5.0,refgame,2.0,3.0,0.9255106449127197
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,page9-46,5.0,refgame,1.0,4.0,0.971275269985199
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page1-128,0.0,refgame,2.0,2.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page1-128,0.0,refgame,1.0,1.0,0.8790788054466248
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page1-128,2.0,refgame,1.0,3.0,0.6538684964179993
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page1-128,3.0,refgame,2.0,5.0,0.7215626239776611
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page1-128,3.0,refgame,1.0,4.0,0.6719136834144592
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page3-136,0.0,refgame,2.0,1.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page3-136,0.0,refgame,1.0,2.0,0.9557255506515503
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page3-136,2.0,refgame,1.0,3.0,0.45002079010009766
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page3-136,3.0,refgame,2.0,5.0,0.4379921555519104
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page3-136,3.0,refgame,1.0,4.0,0.4624595642089844
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page3-85,0.0,refgame,2.0,2.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page3-85,0.0,refgame,1.0,1.0,0.7623348236083984
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page3-85,2.0,refgame,1.0,3.0,0.6174308061599731
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page3-85,3.0,refgame,1.0,5.0,0.8731313943862915
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page3-85,3.0,refgame,2.0,4.0,0.7322385311126709
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page5-64,0.0,refgame,1.0,1.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page5-64,0.0,refgame,2.0,2.0,0.7280526757240295
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page5-64,2.0,refgame,1.0,3.0,0.955646812915802
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page5-64,3.0,refgame,2.0,5.0,0.8014158010482788
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page5-64,3.0,refgame,1.0,4.0,0.8663539886474609
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page9-27,0.0,refgame,1.0,1.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page9-27,0.0,refgame,2.0,2.0,0.7387124300003052
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page9-27,2.0,refgame,1.0,3.0,0.9999999403953552
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page9-27,3.0,refgame,2.0,5.0,0.9469642639160156
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page9-27,3.0,refgame,1.0,4.0,0.9433384537696838
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page9-46,0.0,refgame,1.0,2.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page9-46,0.0,refgame,2.0,1.0,0.941993772983551
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page9-46,2.0,refgame,1.0,3.0,0.3188329339027405
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page9-46,3.0,refgame,2.0,4.0,0.5261704921722412
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,page9-46,3.0,refgame,1.0,5.0,0.6176981329917908
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page1-128,0.0,refgame,2.0,1.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page1-128,0.0,refgame,1.0,2.0,0.6323133111000061
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page1-128,3.0,refgame,2.0,3.0,0.19421055912971497
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page1-128,3.0,refgame,1.0,4.0,1.0
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page3-136,0.0,refgame,2.0,1.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page3-136,0.0,refgame,1.0,2.0,0.4950147867202759
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page3-136,3.0,refgame,2.0,4.0,0.2547120451927185
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page3-136,3.0,refgame,1.0,3.0,1.0
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page3-85,0.0,refgame,2.0,2.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page3-85,0.0,refgame,1.0,1.0,0.7317765951156616
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page3-85,3.0,refgame,1.0,4.0,0.18846029043197632
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page3-85,3.0,refgame,2.0,3.0,0.6694351434707642
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page5-64,0.0,refgame,1.0,1.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page5-64,0.0,refgame,2.0,2.0,0.44664448499679565
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page5-64,3.0,refgame,2.0,4.0,0.7086611390113831
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page5-64,3.0,refgame,1.0,3.0,0.7224137187004089
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page9-27,0.0,refgame,1.0,1.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page9-27,0.0,refgame,2.0,2.0,0.4173676371574402
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page9-27,3.0,refgame,2.0,3.0,0.47640860080718994
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page9-27,3.0,refgame,1.0,4.0,0.8428199887275696
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page9-46,0.0,refgame,1.0,1.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page9-46,0.0,refgame,2.0,2.0,0.690452516078949
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page9-46,3.0,refgame,2.0,4.0,0.7088679075241089
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEJK9C91FE2EF1F6KAWDY,B,page9-46,3.0,refgame,1.0,3.0,0.8376106023788452
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page1-128,0.0,refgame,2.0,2.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page1-128,0.0,refgame,1.0,1.0,0.49626868963241577
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page1-128,2.0,refgame,2.0,3.0,0.49626868963241577
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page1-128,3.0,refgame,2.0,4.0,0.9326943159103394
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page1-128,3.0,refgame,1.0,5.0,0.9326943159103394
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page3-136,0.0,refgame,2.0,1.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page3-136,0.0,refgame,1.0,2.0,0.2215714454650879
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page3-136,2.0,refgame,2.0,3.0,0.21917882561683655
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page3-136,3.0,refgame,2.0,5.0,1.0
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page3-136,3.0,refgame,1.0,4.0,1.0
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page3-85,0.0,refgame,2.0,1.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page3-85,0.0,refgame,1.0,2.0,0.6948747038841248
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page3-85,2.0,refgame,2.0,3.0,0.8467502593994141
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page3-85,3.0,refgame,1.0,4.0,0.6066296100616455
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page3-85,3.0,refgame,2.0,5.0,0.6066296100616455
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page5-64,0.0,refgame,1.0,1.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page5-64,0.0,refgame,2.0,2.0,0.958564043045044
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page5-64,2.0,refgame,2.0,3.0,0.9940168857574463
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page5-64,3.0,refgame,2.0,4.0,1.0000001192092896
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page5-64,3.0,refgame,1.0,5.0,1.0000001192092896
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page9-27,0.0,refgame,1.0,1.0,
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page9-27,0.0,refgame,2.0,2.0,0.7103804349899292
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AEMA6765ECKJ6NX8GGDF2,C,page9-27,2.0,refgame,2.0,3.0,0.9607303738594055
