gameId,target,speaker1,speaker2,group1,group2,sameGroup,similarity,blockNum,phaseNum
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN788SPAKVVBHX9T9FDQWAF,01KJN78JVY5FN5QXW9XGGE72RG,B,A,0,0.7999303936958313,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN788SPAKVVBHX9T9FDQWAF,01KJN78M7563R5D9TQE5G142DA,B,C,0,0.05683879926800728,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN788SPAKVVBHX9T9FDQWAF,01KJN791EPN054R2NTQQ1BFXJ5,B,A,0,0.5841425061225891,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN788SPAKVVBHX9T9FDQWAF,01KJN796KT7FCNV2F9QNCQDSES,B,C,0,0.6181514859199524,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN788SPAKVVBHX9T9FDQWAF,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,1,0.4874885678291321,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN788SPAKVVBHX9T9FDQWAF,01KJN79ZDP3YNFFHHQA302PJDP,B,C,0,0.5166285037994385,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78B0TFR8F59JDGD057XNS,01KJN78CQJ3KY7VMGAR6F3D4S0,A,B,0,0.7186527848243713,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78B0TFR8F59JDGD057XNS,01KJN78JVY5FN5QXW9XGGE72RG,A,A,1,0.7555444240570068,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78B0TFR8F59JDGD057XNS,01KJN78M7563R5D9TQE5G142DA,A,C,0,0.2818397581577301,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78B0TFR8F59JDGD057XNS,01KJN791EPN054R2NTQQ1BFXJ5,A,A,1,0.9428485631942749,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78B0TFR8F59JDGD057XNS,01KJN796KT7FCNV2F9QNCQDSES,A,C,0,0.7102802395820618,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78B0TFR8F59JDGD057XNS,01KJN79Y7T0VZNKHTSJRZWTDZ5,A,B,0,0.3155898153781891,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78B0TFR8F59JDGD057XNS,01KJN79ZDP3YNFFHHQA302PJDP,A,C,0,0.5275195837020874,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN78JVY5FN5QXW9XGGE72RG,B,A,0,0.9178651571273804,4.0,1.0
