gameId,target,speaker1,speaker2,group1,group2,sameGroup,similarity,window,metric
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN78DQ6KC0F9N1HA0BPB44R,A,C,0,0.20489805936813354,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN7A44GGBE9XR412KV5BFSC,A,B,0,0.1503814309835434,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN7AZC7FAG17CY924MRTCF7,A,A,1,1.0,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN79B14FBSYSKKCG2BYVBB6,01KJN79J529BWBWTESKB6D9MB7,A,C,0,0.04184510558843613,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7C40WEQBDF48ACG18M0EV,A,B,0,0.20602789521217346,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN79B14FBSYSKKCG2BYVBB6,01KJN78DQ6KC0F9N1HA0BPB44R,A,C,0,0.2844160199165344,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7A44GGBE9XR412KV5BFSC,A,B,0,0.2882031798362732,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7AZC7FAG17CY924MRTCF7,A,A,1,0.6349284052848816,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN79J529BWBWTESKB6D9MB7,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,0.4132236838340759,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN79J529BWBWTESKB6D9MB7,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,1,0.5878798961639404,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN79J529BWBWTESKB6D9MB7,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.1946931779384613,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN79J529BWBWTESKB6D9MB7,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.12045614421367645,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN7C40WEQBDF48ACG18M0EV,01KJN78DQ6KC0F9N1HA0BPB44R,B,C,0,0.5248836278915405,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN7C40WEQBDF48ACG18M0EV,01KJN7A44GGBE9XR412KV5BFSC,B,B,1,0.21454094350337982,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN7C40WEQBDF48ACG18M0EV,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.10989410430192947,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.41650405526161194,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.20489805936813354,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page-B,01KJN7A44GGBE9XR412KV5BFSC,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.1503814309835434,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.2565985918045044,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.34956395626068115,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,1,0.8255960941314697,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN792W85XPK9QGH8A6HSYSJ,C,B,0,0.17129942774772644,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7AAX1VHZ1A7ZB35BNRH8N,C,A,0,0.3482317626476288,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN79B14FBSYSKKCG2BYVBB6,C,A,0,0.44510453939437866,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN79J529BWBWTESKB6D9MB7,C,C,1,0.701085090637207,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,0.29365622997283936,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7A44GGBE9XR412KV5BFSC,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.24882642924785614,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7A44GGBE9XR412KV5BFSC,01KJN7863BFF3ZYZGVVSATZTH7,B,C,0,0.21221807599067688,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7A44GGBE9XR412KV5BFSC,01KJN792W85XPK9QGH8A6HSYSJ,B,B,1,0.27694204449653625,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7A44GGBE9XR412KV5BFSC,01KJN7AAX1VHZ1A7ZB35BNRH8N,B,A,0,0.27687087655067444,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7A44GGBE9XR412KV5BFSC,01KJN79B14FBSYSKKCG2BYVBB6,B,A,0,0.32476168870925903,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7A44GGBE9XR412KV5BFSC,01KJN79J529BWBWTESKB6D9MB7,B,C,0,0.3289716839790344,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7A44GGBE9XR412KV5BFSC,01KJN7C40WEQBDF48ACG18M0EV,B,B,1,0.20063245296478271,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7AZC7FAG17CY924MRTCF7,01KJN7863BFF3ZYZGVVSATZTH7,A,C,0,0.26516401767730713,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7AZC7FAG17CY924MRTCF7,01KJN792W85XPK9QGH8A6HSYSJ,A,B,0,0.2851712703704834,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7AZC7FAG17CY924MRTCF7,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,A,1,0.8708587884902954,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7AZC7FAG17CY924MRTCF7,01KJN79B14FBSYSKKCG2BYVBB6,A,A,1,0.8108838200569153,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7AZC7FAG17CY924MRTCF7,01KJN79J529BWBWTESKB6D9MB7,A,C,0,0.31473326683044434,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7AZC7FAG17CY924MRTCF7,01KJN7C40WEQBDF48ACG18M0EV,A,B,0,0.2731597423553467,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7863BFF3ZYZGVVSATZTH7,01KJN792W85XPK9QGH8A6HSYSJ,C,B,0,0.16829150915145874,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7AAX1VHZ1A7ZB35BNRH8N,C,A,0,0.2642042934894562,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7863BFF3ZYZGVVSATZTH7,01KJN79B14FBSYSKKCG2BYVBB6,C,A,0,0.35857558250427246,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7863BFF3ZYZGVVSATZTH7,01KJN79J529BWBWTESKB6D9MB7,C,C,1,0.7550208568572998,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,0.2693934440612793,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7AAX1VHZ1A7ZB35BNRH8N,B,A,0,0.27712613344192505,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN792W85XPK9QGH8A6HSYSJ,01KJN79B14FBSYSKKCG2BYVBB6,B,A,0,0.29367101192474365,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN792W85XPK9QGH8A6HSYSJ,01KJN79J529BWBWTESKB6D9MB7,B,C,0,0.23625122010707855,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7C40WEQBDF48ACG18M0EV,B,B,1,0.5852072238922119,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN79B14FBSYSKKCG2BYVBB6,A,A,1,0.7222468852996826,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN79J529BWBWTESKB6D9MB7,A,C,0,0.2984427809715271,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN7C40WEQBDF48ACG18M0EV,A,B,0,0.3023563325405121,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN79B14FBSYSKKCG2BYVBB6,01KJN79J529BWBWTESKB6D9MB7,A,C,0,0.46684807538986206,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7C40WEQBDF48ACG18M0EV,A,B,0,0.31101709604263306,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,01KJN79J529BWBWTESKB6D9MB7,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,0.21519652009010315,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.7168602347373962,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.9421373605728149,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,1,0.7233372330665588,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN792W85XPK9QGH8A6HSYSJ,C,B,0,0.4058448076248169,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7AAX1VHZ1A7ZB35BNRH8N,C,A,0,0.8535546064376831,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN79B14FBSYSKKCG2BYVBB6,C,A,0,0.8594571352005005,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN79J529BWBWTESKB6D9MB7,C,C,1,0.7964789867401123,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,0.9421373605728149,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7A44GGBE9XR412KV5BFSC,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.7352948784828186,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7A44GGBE9XR412KV5BFSC,01KJN7863BFF3ZYZGVVSATZTH7,B,C,0,0.784601092338562,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7A44GGBE9XR412KV5BFSC,01KJN792W85XPK9QGH8A6HSYSJ,B,B,1,0.2921183705329895,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7A44GGBE9XR412KV5BFSC,01KJN7AAX1VHZ1A7ZB35BNRH8N,B,A,0,0.6754757165908813,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7A44GGBE9XR412KV5BFSC,01KJN79B14FBSYSKKCG2BYVBB6,B,A,0,0.7863207459449768,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7A44GGBE9XR412KV5BFSC,01KJN79J529BWBWTESKB6D9MB7,B,C,0,0.6534779071807861,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7A44GGBE9XR412KV5BFSC,01KJN7C40WEQBDF48ACG18M0EV,B,B,1,0.7352948784828186,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7AZC7FAG17CY924MRTCF7,01KJN7863BFF3ZYZGVVSATZTH7,A,C,0,0.7366573810577393,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7AZC7FAG17CY924MRTCF7,01KJN792W85XPK9QGH8A6HSYSJ,A,B,0,0.409145712852478,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7AZC7FAG17CY924MRTCF7,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,A,1,0.8935102224349976,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7AZC7FAG17CY924MRTCF7,01KJN79B14FBSYSKKCG2BYVBB6,A,A,1,0.8990645408630371,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7AZC7FAG17CY924MRTCF7,01KJN79J529BWBWTESKB6D9MB7,A,C,0,0.8163767457008362,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7AZC7FAG17CY924MRTCF7,01KJN7C40WEQBDF48ACG18M0EV,A,B,0,0.9999998211860657,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7863BFF3ZYZGVVSATZTH7,01KJN792W85XPK9QGH8A6HSYSJ,C,B,0,0.2685183882713318,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7AAX1VHZ1A7ZB35BNRH8N,C,A,0,0.6836607456207275,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7863BFF3ZYZGVVSATZTH7,01KJN79B14FBSYSKKCG2BYVBB6,C,A,0,0.8105170726776123,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7863BFF3ZYZGVVSATZTH7,01KJN79J529BWBWTESKB6D9MB7,C,C,1,0.6317429542541504,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,0.7366573810577393,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7AAX1VHZ1A7ZB35BNRH8N,B,A,0,0.37157535552978516,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN792W85XPK9QGH8A6HSYSJ,01KJN79B14FBSYSKKCG2BYVBB6,B,A,0,0.3844533860683441,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN792W85XPK9QGH8A6HSYSJ,01KJN79J529BWBWTESKB6D9MB7,B,C,0,0.3060951828956604,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7C40WEQBDF48ACG18M0EV,B,B,1,0.409145712852478,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN79B14FBSYSKKCG2BYVBB6,A,A,1,0.8239399194717407,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN79J529BWBWTESKB6D9MB7,A,C,0,0.7467712759971619,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN7C40WEQBDF48ACG18M0EV,A,B,0,0.8935102224349976,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN79B14FBSYSKKCG2BYVBB6,01KJN79J529BWBWTESKB6D9MB7,A,C,0,0.7827725410461426,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7C40WEQBDF48ACG18M0EV,A,B,0,0.8990645408630371,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,01KJN79J529BWBWTESKB6D9MB7,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,0.8163767457008362,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.03404071182012558,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.17334040999412537,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,1,0.760077953338623,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7AAX1VHZ1A7ZB35BNRH8N,C,A,0,0.19424420595169067,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN79B14FBSYSKKCG2BYVBB6,C,A,0,0.17780442535877228,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN79J529BWBWTESKB6D9MB7,C,C,1,0.7841788530349731,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,0.13927942514419556,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7A44GGBE9XR412KV5BFSC,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.7426115274429321,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7A44GGBE9XR412KV5BFSC,01KJN7863BFF3ZYZGVVSATZTH7,B,C,0,0.23540058732032776,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7A44GGBE9XR412KV5BFSC,01KJN7AAX1VHZ1A7ZB35BNRH8N,B,A,0,0.3844947814941406,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7A44GGBE9XR412KV5BFSC,01KJN79B14FBSYSKKCG2BYVBB6,B,A,0,0.6687706708908081,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7A44GGBE9XR412KV5BFSC,01KJN79J529BWBWTESKB6D9MB7,B,C,0,0.12988433241844177,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7A44GGBE9XR412KV5BFSC,01KJN7C40WEQBDF48ACG18M0EV,B,B,1,0.8917147517204285,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7AZC7FAG17CY924MRTCF7,01KJN7863BFF3ZYZGVVSATZTH7,A,C,0,0.4095556139945984,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7AZC7FAG17CY924MRTCF7,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,A,1,0.5243610143661499,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7AZC7FAG17CY924MRTCF7,01KJN79B14FBSYSKKCG2BYVBB6,A,A,1,0.8866999745368958,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7AZC7FAG17CY924MRTCF7,01KJN79J529BWBWTESKB6D9MB7,A,C,0,0.2785038352012634,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7AZC7FAG17CY924MRTCF7,01KJN7C40WEQBDF48ACG18M0EV,A,B,0,0.8481169939041138,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7AAX1VHZ1A7ZB35BNRH8N,C,A,0,0.28001195192337036,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7863BFF3ZYZGVVSATZTH7,01KJN79B14FBSYSKKCG2BYVBB6,C,A,0,0.4090460538864136,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7863BFF3ZYZGVVSATZTH7,01KJN79J529BWBWTESKB6D9MB7,C,C,1,0.7922274470329285,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,0.3576013743877411,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN79B14FBSYSKKCG2BYVBB6,A,A,1,0.5064889192581177,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN79J529BWBWTESKB6D9MB7,A,C,0,0.28985661268234253,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN7C40WEQBDF48ACG18M0EV,A,B,0,0.3564428687095642,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN79B14FBSYSKKCG2BYVBB6,01KJN79J529BWBWTESKB6D9MB7,A,C,0,0.3810572028160095,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7C40WEQBDF48ACG18M0EV,A,B,0,0.745830774307251,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,01KJN79J529BWBWTESKB6D9MB7,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,0.2517004907131195,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79B14FBSYSKKCG2BYVBB6,01KJN79J529BWBWTESKB6D9MB7,A,C,0,0.1304950714111328,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7C40WEQBDF48ACG18M0EV,A,B,0,0.5190736055374146,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79B14FBSYSKKCG2BYVBB6,01KJN78DQ6KC0F9N1HA0BPB44R,A,C,0,0.09692750871181488,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7A44GGBE9XR412KV5BFSC,A,B,0,0.5221686363220215,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7AZC7FAG17CY924MRTCF7,A,A,1,0.8259301781654358,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7863BFF3ZYZGVVSATZTH7,A,C,0,0.09692750871181488,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79B14FBSYSKKCG2BYVBB6,01KJN792W85XPK9QGH8A6HSYSJ,A,B,0,-0.02967328205704689,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,A,1,0.6670454740524292,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79J529BWBWTESKB6D9MB7,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,0.01200963370501995,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79J529BWBWTESKB6D9MB7,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,1,0.9470335245132446,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79J529BWBWTESKB6D9MB7,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.04184272512793541,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79J529BWBWTESKB6D9MB7,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.24705681204795837,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79J529BWBWTESKB6D9MB7,01KJN7863BFF3ZYZGVVSATZTH7,C,C,1,0.9470335245132446,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79J529BWBWTESKB6D9MB7,01KJN792W85XPK9QGH8A6HSYSJ,C,B,0,0.5804101824760437,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79J529BWBWTESKB6D9MB7,01KJN7AAX1VHZ1A7ZB35BNRH8N,C,A,0,0.2614004611968994,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7C40WEQBDF48ACG18M0EV,01KJN78DQ6KC0F9N1HA0BPB44R,B,C,0,-0.005845207720994949,phase2_early,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7C40WEQBDF48ACG18M0EV,01KJN7A44GGBE9XR412KV5BFSC,B,B,1,0.9630614519119263,phase2_early,first_phrase
