gameId,target,blockNum,playerId,originalGroup,dominantTermSource,totalSpecificTermsUsed,usesOwnGroupTerms,condition,nTermsFromA,nTermsFromB,nTermsFromC
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,1,01KJP2RVD8SK7AN1X5EMGRM458,B,B,2,1,social_first,0,2,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,1,01KJP2SDQCR0935BS4E06A6D2G,C,C,1,1,social_first,0,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,1,01KJP2SGRYQPGESDGRKTMMAJX4,A,none,0,0,social_first,0,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,3,01KJP2Q4FMMNPG4DTS771Y4V70,A,A,2,1,social_first,2,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,3,01KJP2RH1QNE571FNJRJ0ZHM7W,B,B,2,1,social_first,0,2,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,3,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,none,0,0,social_first,0,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,3,01KJP2Q4FMMNPG4DTS771Y4V70,A,C,3,0,social_first,0,1,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,3,01KJP2RH1QNE571FNJRJ0ZHM7W,B,B,1,1,social_first,0,1,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,3,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,C,2,1,social_first,0,0,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,3,01KJP2Q4FMMNPG4DTS771Y4V70,A,A,2,1,social_first,2,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,3,01KJP2RH1QNE571FNJRJ0ZHM7W,B,B,2,1,social_first,0,2,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,3,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,C,1,1,social_first,0,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,3,01KJP2Q4FMMNPG4DTS771Y4V70,A,A,1,1,social_first,1,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,3,01KJP2RH1QNE571FNJRJ0ZHM7W,B,none,0,0,social_first,0,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,3,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,C,2,1,social_first,0,0,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,5,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,2,1,social_first,0,0,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,5,01KJP2RBVR6E36EKC8HYRAV5GF,A,none,0,0,social_first,0,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,5,01KJP2RVD8SK7AN1X5EMGRM458,B,B,1,1,social_first,0,1,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,3,01KJP2Q4FMMNPG4DTS771Y4V70,A,none,0,0,social_first,0,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,3,01KJP2RH1QNE571FNJRJ0ZHM7W,B,B,1,1,social_first,0,1,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,3,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,C,2,1,social_first,0,0,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,2,01KJP2Q4FMMNPG4DTS771Y4V70,A,A,3,1,social_first,3,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,2,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,1,1,social_first,0,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,2,01KJP2RBVR6E36EKC8HYRAV5GF,A,tied,4,1,social_first,2,2,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,4,01KJP2RVD8SK7AN1X5EMGRM458,B,B,2,1,social_first,0,2,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,4,01KJP2SDQCR0935BS4E06A6D2G,C,C,3,1,social_first,0,0,3
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,4,01KJP2SGRYQPGESDGRKTMMAJX4,A,A,1,1,social_first,1,0,0
