gameId,target,speaker1,speaker2,group1,group2,sameGroup,similarity,blockNum,phaseNum
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78JVY5FN5QXW9XGGE72RG,01KJN79ZDP3YNFFHHQA302PJDP,A,C,0,0.2617161273956299,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78M7563R5D9TQE5G142DA,01KJN791EPN054R2NTQQ1BFXJ5,C,A,0,0.3395071029663086,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78M7563R5D9TQE5G142DA,01KJN796KT7FCNV2F9QNCQDSES,C,C,1,0.13278403878211975,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78M7563R5D9TQE5G142DA,01KJN79Y7T0VZNKHTSJRZWTDZ5,C,B,0,0.11665517836809158,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78M7563R5D9TQE5G142DA,01KJN79ZDP3YNFFHHQA302PJDP,C,C,1,0.23921465873718262,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN791EPN054R2NTQQ1BFXJ5,01KJN796KT7FCNV2F9QNCQDSES,A,C,0,0.15833909809589386,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN791EPN054R2NTQQ1BFXJ5,01KJN79Y7T0VZNKHTSJRZWTDZ5,A,B,0,-0.05193386226892471,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN791EPN054R2NTQQ1BFXJ5,01KJN79ZDP3YNFFHHQA302PJDP,A,C,0,0.04806783050298691,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN796KT7FCNV2F9QNCQDSES,01KJN79Y7T0VZNKHTSJRZWTDZ5,C,B,0,0.03437641263008118,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN796KT7FCNV2F9QNCQDSES,01KJN79ZDP3YNFFHHQA302PJDP,C,C,1,0.3669847249984741,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN79Y7T0VZNKHTSJRZWTDZ5,01KJN79ZDP3YNFFHHQA302PJDP,B,C,0,0.15041756629943848,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN788SPAKVVBHX9T9FDQWAF,01KJN78B0TFR8F59JDGD057XNS,B,A,0,0.04171660169959068,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN788SPAKVVBHX9T9FDQWAF,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,1,0.9425531625747681,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN788SPAKVVBHX9T9FDQWAF,01KJN78JVY5FN5QXW9XGGE72RG,B,A,0,0.06131095439195633,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN788SPAKVVBHX9T9FDQWAF,01KJN78M7563R5D9TQE5G142DA,B,C,0,0.06695233285427094,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN788SPAKVVBHX9T9FDQWAF,01KJN791EPN054R2NTQQ1BFXJ5,B,A,0,0.021843044087290764,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN788SPAKVVBHX9T9FDQWAF,01KJN796KT7FCNV2F9QNCQDSES,B,C,0,0.006719622761011124,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN788SPAKVVBHX9T9FDQWAF,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,1,0.8164536356925964,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN788SPAKVVBHX9T9FDQWAF,01KJN79ZDP3YNFFHHQA302PJDP,B,C,0,0.0537065789103508,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78B0TFR8F59JDGD057XNS,01KJN78CQJ3KY7VMGAR6F3D4S0,A,B,0,0.05297178775072098,5.0,1.0
