gameId,playerId,playerName,originalGroup,currentGroup,role,blockNum,phase,phaseNum,target,clicked,clickedCorrect,roundScore,roundId,lateClick,clickedAt,tangramSelectedAt,selectionRenderedAt,socialGuessSelectedAt,selectionRt,socialGuessRt,timeout,lateSocialGuess,trialNum,reshuffleMode,tangramSet,selectionStartedAt,selectionEndedAt,selectionDurationMs,repNum,speakerId,inGroupSpeaker,groupSize,speakerReassigned,hasSpeakerMessage,responseOpportunity,serverSpeakerId,serverInGroupListener,serverGroupSize,reshuffleGroups,reshuffleTrios,reshuffleTriosOk,reshufflePairs,excluded,exclusionReason
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,Zuda,B,B,speaker,1.0,refgame,1.0,page7-255,,,1.0,01KJN7JJ0XW9B6G59FFDBG8AT1,False,,,,,,,False,False,6.0,,0.0,1772386940062,1772386985080,45018,1.0,01KJN792W85XPK9QGH8A6HSYSJ,,3,False,True,False,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,Zuda,B,B,listener,2.0,refgame,1.0,page3-35,page3-193,False,0.0,01KJN7JJ0PJYQE826DEW5XH116,False,,,,,,,False,False,12.0,,0.0,1772387236366,1772387281380,45014,,01KJN7A44GGBE9XR412KV5BFSC,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN77XQHYQ5TVVY4HZM02E7R,Felu,C,C,listener,5.0,refgame,1.0,page5-28,page5-28,True,2.0,01KJN7KYZA3BRY3D1F5P0C9MSA,False,,,,,,,False,False,32.0,,0.0,1772387915811,1772387930604,14793,,01KJN7931DXZ65NXTWK1GNEZMW,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,Zuda,B,B,listener,3.0,refgame,2.0,page7-255,page7-255,True,2.0,01KJN7KZ2WME7KZMKY7BATVWYX,False,,,,,,,False,False,59.0,,0.0,1772388421080,1772388430273,9193,,01KJN7B4V2673GK7HGVSG52R2P,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,Lika,C,C,listener,5.0,refgame,2.0,page7-255,page7-255,True,2.0,01KJN7KZ2A7Y374PXRWXKQH250,False,,,,,,,False,False,70.0,,0.0,1772388596183,1772388603168,6985,,01KJN7931DXZ65NXTWK1GNEZMW,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,Player,B,B,listener,1.0,refgame,2.0,page7-107,page7-107,True,2.0,01KJN7JJ0ZHPHTDK0XMJNPQY31,False,,,,,,,False,False,47.0,,0.0,1772388682955,1772388702993,20038,,01KJN7AAX1VHZ1A7ZB35BNRH8N,False,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AZC7FAG17CY924MRTCF7,Laju,A,A,listener,1.0,refgame,1.0,page9-46,page9-46,True,2.0,01KJN7JHZQSRK24Z41VVEYNBPE,False,,,,,,,False,False,7.0,,0.0,1772386990498,1772387026658,36160,,01KJN7AAX1VHZ1A7ZB35BNRH8N,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,Nori,C,C,listener,3.0,refgame,1.0,page5-28,page9-46,False,0.0,01KJN7K5NP3KHGDZYWKZZ35KWP,False,,,,,,,False,False,23.0,,0.0,1772387820081,1772387851750,31669,,01KJN78M7563R5D9TQE5G142DA,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,Hera,B,B,speaker,0.0,refgame,2.0,page9-46,,,2.0,01KJN7KYXP8T26GV24HNFMQXQP,False,,,,,,,False,False,40.0,,0.0,1772388115447,1772388127379,11932,1.0,01KJN7B4V2673GK7HGVSG52R2P,,3,False,True,False,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7C40WEQBDF48ACG18M0EV,Hera,B,B,listener,5.0,refgame,1.0,page7-255,page7-255,True,2.0,01KJN7JJ1FP44XD8PJXNFE1281,False,,,,,,,False,False,34.0,,0.0,1772388219015,1772388247646,28631,,01KJN7A44GGBE9XR412KV5BFSC,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,Player,B,B,listener,4.0,refgame,2.0,page5-28,page5-28,True,2.0,01KJN7K5R759VFQZX7GK4PSP44,False,,,,,,,False,False,62.0,,0.0,1772388918371,1772388927960,9589,,01KJN791EPN054R2NTQQ1BFXJ5,False,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,Player,C,A,listener,3.0,refgame,2.0,page5-28,page5-28,True,2.0,01KJN7JJ1J5VMG06JVQK7ZJSB1,False,,,,,,,False,False,57.0,,0.0,1772388960182,1772388980183,20001,,01KJN7C40WEQBDF48ACG18M0EV,False,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,Laju,A,A,listener,3.0,refgame,1.0,page7-255,page4-157,False,0.0,01KJN7KYZNJ3BKWKDZS9HS506H,False,,,,,,,False,False,18.0,,0.0,1772387503339,1772387541863,38524,,01KJN79PCAAMFX7P2QF70Y3HJM,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,Player,A,B,speaker,1.0,refgame,2.0,page3-35,,,2.0,01KJN7K5REBM6RWVHX992E731S,False,,,,,,,False,False,42.0,,0.0,1772388490943,1772388500294,9351,1.0,01KJN791EPN054R2NTQQ1BFXJ5,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,Player,A,A,speaker,2.0,refgame,2.0,page7-255,,,1.0,01KJN7K5K80HK3VGDQE5RKG8VX,False,,,,,,,False,False,53.0,,0.0,1772388730747,1772388750777,20030,1.0,01KJN78JVY5FN5QXW9XGGE72RG,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,Laju,A,A,listener,0.0,refgame,1.0,page-B,,False,0.0,01KJN7KZ574PYN6K4M6G2QP8KT,False,,,,,,,True,False,5.0,,0.0,1772386930515,1772386975529,45014,,01KJN79PCAAMFX7P2QF70Y3HJM,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,Laju,A,A,speaker,5.0,refgame,1.0,page7-107,,,2.0,01KJN7KYZCYWANNP5JHHSNDKG7,False,,,,,,,False,False,30.0,,0.0,1772387883409,1772387895628,12219,2.0,01KJN7B32C1C5254NSG6ZK1GRK,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,Repi,A,A,listener,5.0,refgame,1.0,page7-107,page7-107,True,2.0,01KJN7K5FY9W5FE9ETY2P4WBNM,False,,,,,,,False,False,30.0,,0.0,1772388079202,1772388103303,24101,,01KJN78JVY5FN5QXW9XGGE72RG,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,Player,A,C,listener,5.0,refgame,2.0,page7-107,page7-107,True,2.0,01KJN7JJ4DKT23HYM95ZYF4P0X,False,,,,,,,False,False,69.0,,0.0,1772389271826,1772389285927,14101,,01KJN7AZC7FAG17CY924MRTCF7,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,Repi,A,A,listener,5.0,refgame,1.0,page5-28,page5-28,True,2.0,01KJN7K5KHS8NZF1KQV836M65V,False,,,,,,,False,False,32.0,,0.0,1772388150885,1772388181824,30939,,01KJN78JVY5FN5QXW9XGGE72RG,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,Player,C,B,listener,4.0,refgame,2.0,page3-35,page3-35,True,2.0,01KJN7JJ4KG1JY79DXAW7HB1X7,False,,,,,,,False,False,62.0,,0.0,1772389088043,1772389101379,13336,,01KJN7863BFF3ZYZGVVSATZTH7,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,Repi,A,A,listener,1.0,refgame,1.0,page3-35,page3-35,True,2.0,01KJN7KZ4SZP3K0F01DSDYSY4B,False,,,,,,,False,False,7.0,,0.0,1772387028378,1772387064882,36504,,01KJN79ZRTRDMY6RH8ZCYCM9NV,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,Nori,C,C,listener,4.0,refgame,1.0,page7-107,page7-107,True,2.0,01KJN7K5G2ENPCM8MXBD0JEWNB,False,,,,,,,False,False,26.0,,0.0,1772387935343,1772387955271,19928,,01KJN796KT7FCNV2F9QNCQDSES,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,Player,A,B,listener,2.0,refgame,2.0,page3-35,page3-35,True,2.0,01KJN7JJ106G1CY7M5WR0DQX8K,False,,,,,,,False,False,52.0,,0.0,1772388822410,1772388841310,18900,,01KJN7AZC7FAG17CY924MRTCF7,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,Repi,A,A,listener,2.0,refgame,1.0,page-B,page-B,True,2.0,01KJN7KZ33V5V719AES7EBWC0V,False,,,,,,,False,False,14.0,,0.0,1772387342438,1772387377362,34924,,01KJN7B32C1C5254NSG6ZK1GRK,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,Hera,B,B,listener,2.0,refgame,1.0,page7-107,page7-107,True,2.0,01KJN7K5JPV4BFRM0HRJFFT23R,False,,,,,,,False,False,16.0,,0.0,1772387467532,1772387509956,42424,,01KJN78CQJ3KY7VMGAR6F3D4S0,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,Repi,A,A,speaker,3.0,refgame,1.0,page7-107,,,2.0,01KJN7K5J4M8ZP49YPQF1AN3HY,False,,,,,,,False,False,19.0,,0.0,1772387620952,1772387665967,45015,2.0,01KJN78B0TFR8F59JDGD057XNS,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,Player,A,B,listener,1.0,refgame,2.0,page7-107,page7-107,True,2.0,01KJN7K5HCEVM6Q4JCTG9KFQNS,False,,,,,,,False,False,47.0,,0.0,1772388612593,1772388622602,10009,,01KJN788SPAKVVBHX9T9FDQWAF,False,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN77XQHYQ5TVVY4HZM02E7R,Felu,C,C,listener,0.0,refgame,1.0,page-B,page7-255,False,0.0,01KJN7KZ574PYN6K4M6G2QP8KT,False,,,,,,,False,False,5.0,,0.0,1772386930515,1772386975529,45014,,01KJN79ZQD1E4YD03FE5CGJY8K,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,Hera,B,B,listener,2.0,refgame,2.0,page5-28,page5-28,True,2.0,01KJN7KZ5TVXAD2SF4H87WAT8G,False,,,,,,,False,False,52.0,,0.0,1772388301163,1772388312752,11589,,01KJN7BYA5X3A2G30KZECRY2HY,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,Player,B,B,speaker,5.0,refgame,2.0,page5-28,,,2.0,01KJN7JJ4CKNN14ST5YRKZ4T18,False,,,,,,,False,False,68.0,,0.0,1772389244705,1772389263979,19274,2.0,01KJN7A44GGBE9XR412KV5BFSC,,3,False,True,False,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,Minu,A,A,listener,0.0,refgame,1.0,page7-255,,False,0.0,01KJN7JHYXFYHN121QCJ6HRX9R,False,,,,,,,True,False,0.0,,0.0,1772386606704,1772386657466,50762,,01KJN79B14FBSYSKKCG2BYVBB6,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,Minu,A,A,listener,0.0,refgame,1.0,page7-107,,False,0.0,01KJN7KYV6KEYGF7WX6G0BANR9,False,,,,,,,True,False,0.0,,0.0,1772386657822,1772386702827,45005,,01KJN79PCAAMFX7P2QF70Y3HJM,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,Bavi,B,B,listener,1.0,refgame,1.0,page5-28,,False,0.0,01KJN7JHZNKNR7P7NGWFBFRP56,False,,,,,,,True,False,8.0,,0.0,1772387040356,1772387085361,45005,,01KJN792W85XPK9QGH8A6HSYSJ,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,Lika,C,C,speaker,0.0,refgame,2.0,page9-46,,,2.0,01KJN7KYXP8T26GV24HNFMQXQP,False,,,,,,,False,False,40.0,,0.0,1772388115447,1772388127379,11932,1.0,01KJN79ZQD1E4YD03FE5CGJY8K,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN77XQHYQ5TVVY4HZM02E7R,Felu,C,C,listener,3.0,refgame,2.0,page7-107,page7-107,True,2.0,01KJN7KZ4AQMTPYG5CPW2RCWSG,False,,,,,,,False,False,56.0,,0.0,1772388372542,1772388384910,12368,,01KJN79ZQD1E4YD03FE5CGJY8K,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,Lika,C,C,listener,4.0,refgame,2.0,page7-107,page4-15,False,0.0,01KJN7KZ6AHC28MWRG7T2V9Z51,False,,,,,,,False,False,61.0,,0.0,1772388450895,1772388465106,14211,,01KJN77XQHYQ5TVVY4HZM02E7R,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,Player,A,B,listener,2.0,refgame,2.0,page7-255,page-B,False,0.0,01KJN7JJ17ZTZ9QC0YBJF7F8VH,False,,,,,,,False,False,49.0,,0.0,1772388742925,1772388762952,20027,,01KJN78DQ6KC0F9N1HA0BPB44R,False,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,Laju,A,A,listener,0.0,refgame,1.0,page7-107,,False,0.0,01KJN7K5FA1TQ33CB0SW5804S0,False,,,,,,,True,False,0.0,,0.0,1772386630486,1772386675490,45004,,01KJN78B0TFR8F59JDGD057XNS,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,Hera,B,B,listener,1.0,refgame,1.0,page3-35,page3-35,True,2.0,01KJN7KZ4SZP3K0F01DSDYSY4B,False,,,,,,,False,False,7.0,,0.0,1772387028378,1772387064882,36504,,01KJN7AAWT4GWKRZ7B9775509P,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,Felu,C,C,speaker,4.0,refgame,1.0,page7-107,,,2.0,01KJN7JJ1X1NXQGFN1A23D587W,False,,,,,,,False,False,27.0,,0.0,1772387933662,1772387957443,23781,2.0,01KJN7863BFF3ZYZGVVSATZTH7,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,Felu,C,C,listener,5.0,refgame,1.0,page-B,page-B,True,2.0,01KJN7K5KKDNJS2ZHY8A7BH7EB,False,,,,,,,False,False,31.0,,0.0,1772388107860,1772388143179,35319,,01KJN79ZDP3YNFFHHQA302PJDP,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,Repi,A,A,listener,4.0,refgame,2.0,page-B,page-B,True,2.0,01KJN7KYZJSMEX4580M0EBGRRX,False,,,,,,,False,False,60.0,,0.0,1772388433928,1772388447118,13190,,01KJN79ZRTRDMY6RH8ZCYCM9NV,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,Hera,B,B,listener,1.0,refgame,1.0,page7-255,page7-255,True,2.0,01KJN7KZ48XCCWBNQKS0SJE7ES,False,,,,,,,False,False,10.0,,0.0,1772387170616,1772387215615,44999,,01KJN7AAWT4GWKRZ7B9775509P,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,Minu,A,A,speaker,4.0,refgame,1.0,page7-255,,,2.0,01KJN7JJ0KAZ122DZJNX1TKJ9D,False,,,,,,,False,False,28.0,,0.0,1772387968164,1772388013165,45001,2.0,01KJN7AAX1VHZ1A7ZB35BNRH8N,,3,False,True,False,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,Bavi,B,B,listener,1.0,refgame,1.0,page9-46,page9-46,True,2.0,01KJN7JHZQSRK24Z41VVEYNBPE,False,,,,,,,False,False,7.0,,0.0,1772386990498,1772387026658,36160,,01KJN792W85XPK9QGH8A6HSYSJ,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,Zuda,B,B,speaker,1.0,refgame,1.0,page7-107,,,2.0,01KJN7JJ0RSHHPHCY0J0NJ4AA1,False,,,,,,,False,False,11.0,,0.0,1772387200129,1772387231040,30911,1.0,01KJN792W85XPK9QGH8A6HSYSJ,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,Hera,B,B,listener,4.0,refgame,1.0,page7-107,page7-107,True,2.0,01KJN7K5G2ENPCM8MXBD0JEWNB,False,,,,,,,False,False,26.0,,0.0,1772387935343,1772387955271,19928,,01KJN788SPAKVVBHX9T9FDQWAF,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,Bavi,B,B,speaker,5.0,refgame,1.0,page5-28,,,2.0,01KJN7JJ1SMVGMC6BAWX0QWSAN,False,,,,,,,False,False,30.0,,0.0,1772388071482,1772388097743,26261,2.0,01KJN7A44GGBE9XR412KV5BFSC,,3,False,True,False,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,Player,C,B,speaker,0.0,refgame,2.0,page7-107,,,1.0,01KJN7JJ1A9ED4KAF42WD7ANR8,False,,,,,,,False,False,37.0,,0.0,1772388388706,1772388408142,19436,1.0,01KJN79J529BWBWTESKB6D9MB7,,3,False,True,False,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,Player,A,A,speaker,1.0,refgame,2.0,page-B,,,1.0,01KJN7JJ106G1CY7M5XQTG2KY4,False,,,,,,,False,False,46.0,,0.0,1772388652073,1772388672170,20097,1.0,01KJN7AAX1VHZ1A7ZB35BNRH8N,,3,False,True,False,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,Player,C,A,listener,4.0,refgame,2.0,page5-28,page5-28,True,2.0,01KJN7JJ4EG9317PS98S3CCXVS,False,,,,,,,False,False,65.0,,0.0,1772389164100,1772389184121,20021,,01KJN792W85XPK9QGH8A6HSYSJ,False,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,Nori,C,C,listener,0.0,refgame,1.0,page-B,page-B,True,2.0,01KJN7JHZG39B3YEBM7VHA554N,False,,,,,,,False,False,4.0,,0.0,1772386841560,1772386883546,41986,,01KJN79J529BWBWTESKB6D9MB7,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,Hera,B,B,listener,2.0,refgame,1.0,page3-35,page3-35,True,2.0,01KJN7K5JZQZB4NY8FJRJX504H,False,,,,,,,False,False,12.0,,0.0,1772387282349,1772387317911,35562,,01KJN78CQJ3KY7VMGAR6F3D4S0,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN77XQHYQ5TVVY4HZM02E7R,Felu,C,C,listener,3.0,refgame,1.0,page3-35,page3-35,True,2.0,01KJN7KYWMSRM1063TCQEJ1X20,False,,,,,,,False,False,22.0,,0.0,1772387637778,1772387658166,20388,,01KJN79ZQD1E4YD03FE5CGJY8K,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,Zuda,B,B,listener,3.0,refgame,2.0,page-B,page-B,True,2.0,01KJN7KZ53A9914CYGA6DKSVTE,False,,,,,,,False,False,54.0,,0.0,1772388333789,1772388353858,20069,,01KJN7B4V2673GK7HGVSG52R2P,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,Player,A,B,listener,1.0,refgame,2.0,page5-28,page5-28,True,2.0,01KJN7K5QTW7QTY2YZ2RYQ8PFC,False,,,,,,,False,False,45.0,,0.0,1772388570727,1772388584677,13950,,01KJN791EPN054R2NTQQ1BFXJ5,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,Player,B,A,speaker,1.0,refgame,2.0,page5-28,,,0.0,01KJN7JJ16T4F6S4PFHQFRAY28,False,,,,,,,False,False,44.0,,0.0,1772388584626,1772388604653,20027,1.0,01KJN792W85XPK9QGH8A6HSYSJ,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,Laju,A,A,listener,3.0,refgame,1.0,page7-255,page7-255,True,2.0,01KJN7K5QG4CHFGPDNXVD1PEDF,False,,,,,,,False,False,22.0,,0.0,1772387769859,1772387810656,40797,,01KJN78B0TFR8F59JDGD057XNS,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,Player,B,B,listener,3.0,refgame,2.0,page-B,page-B,True,2.0,01KJN7K5KV1DMM3M0MZ8H6JHST,False,,,,,,,False,False,57.0,,0.0,1772388811463,1772388820940,9477,,01KJN78B0TFR8F59JDGD057XNS,False,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,Player,B,B,listener,4.0,refgame,2.0,page7-255,,False,0.0,01KJN7JJ4MVHVY4E5F7G465MK8,False,,,,,,,True,False,60.0,,0.0,1772389039235,1772389059240,20005,,01KJN7AAX1VHZ1A7ZB35BNRH8N,False,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AZC7FAG17CY924MRTCF7,Player,A,B,listener,4.0,refgame,2.0,page3-35,page3-35,True,2.0,01KJN7JJ4KG1JY79DXAW7HB1X7,False,,,,,,,False,False,62.0,,0.0,1772389088043,1772389101379,13336,,01KJN7863BFF3ZYZGVVSATZTH7,False,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,Bavi,B,B,speaker,5.0,refgame,2.0,page7-255,,,2.0,01KJN7KZ2A7Y374PXRWXKQH250,False,,,,,,,False,False,70.0,,0.0,1772388596183,1772388603168,6985,2.0,01KJN7BYA5X3A2G30KZECRY2HY,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,Minu,A,A,listener,0.0,refgame,1.0,page9-46,page4-157,False,0.0,01KJN7KZ5QZB0KWEYKCMJ2KY6D,False,,,,,,,False,False,2.0,,0.0,1772386765466,1772386810471,45005,,01KJN79PCAAMFX7P2QF70Y3HJM,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,Zuda,B,B,speaker,1.0,refgame,1.0,page7-255,,,2.0,01KJN7KZ48XCCWBNQKS0SJE7ES,False,,,,,,,False,False,10.0,,0.0,1772387170616,1772387215615,44999,1.0,01KJN7AAWT4GWKRZ7B9775509P,,3,False,True,False,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,Player,C,B,listener,2.0,refgame,2.0,page-B,page-B,True,2.0,01KJN7JJ1N6V7EEQ6VZVXNRHV0,False,,,,,,,False,False,53.0,,0.0,1772388847281,1772388866268,18987,,01KJN7AZC7FAG17CY924MRTCF7,False,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,Zuda,B,B,listener,0.0,refgame,1.0,page7-107,,False,0.0,01KJN7KYV6KEYGF7WX6G0BANR9,False,,,,,,,True,False,0.0,,0.0,1772386657822,1772386702827,45005,,01KJN7B4V2673GK7HGVSG52R2P,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,Nori,C,C,speaker,2.0,refgame,1.0,page9-46,,,0.0,01KJN7K5HXVCRWCHH6JDWC7QS9,False,,,,,,,False,False,13.0,,0.0,1772387325214,1772387352995,27781,1.0,01KJN79ZDP3YNFFHHQA302PJDP,,3,False,True,False,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,Bavi,B,B,listener,3.0,refgame,1.0,page-B,page-B,True,2.0,01KJN7JJ0QKQ5P6F29RGF08AK3,False,,,,,,,False,False,18.0,,0.0,1772387500305,1772387527911,27606,,01KJN7C40WEQBDF48ACG18M0EV,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,Lika,C,C,listener,2.0,refgame,2.0,page3-35,page3-35,True,2.0,01KJN7KZ675C4DZYAWX412DRNF,False,,,,,,,False,False,49.0,,0.0,1772388265292,1772388271918,6626,,01KJN7931DXZ65NXTWK1GNEZMW,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,Zuda,B,B,listener,3.0,refgame,1.0,page5-28,page5-28,True,2.0,01KJN7JJ4ABAFV6YM5DS9T3RJP,False,,,,,,,False,False,22.0,,0.0,1772387701843,1772387743214,41371,,01KJN7C40WEQBDF48ACG18M0EV,True,3,False,True,True,,,,,,,,False,
