gameId,playerId,originalGroup,currentGroup,tangramSet,blockNum,trialNum,phase,phaseNum,target,repNum,utterance,uttLength
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,2.0,14.0,refgame,1.0,page-B,1.0,This shape has a tilted square on top of it and two triangles just below it,16
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,2.0,53.0,refgame,2.0,page-B,1.0,slanted square and triangle,4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,2.0,13.0,refgame,1.0,page3-35,1.0,"This shape looks like a lighthouse, Hi",7
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,2.0,49.0,refgame,2.0,page3-35,1.0,lighthouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,2.0,16.0,refgame,1.0,page5-28,1.0,"This has a large rectangle on the left, a smaller rectangle and then a slanted diamond, yes it is",19
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,2.0,52.0,refgame,2.0,page5-28,1.0,rectangle square diamond,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,2.0,12.0,refgame,1.0,page7-107,1.0,"This shape has a diamond in the middle, Hi",9
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,2.0,51.0,refgame,2.0,page7-107,1.0,diamond in the middle,4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,2.0,15.0,refgame,1.0,page7-255,1.0,This shape has a triangle that is tilted to the side and a parallelogram underneath it. I believe someone said like rabbit ears before,24
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,2.0,50.0,refgame,2.0,page7-255,1.0,bunnyears,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,2.0,48.0,refgame,2.0,page9-46,1.0,Wave with rectangle,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,2.0,17.0,refgame,1.0,page9-46,1.0,This looks like a wave with a rectangle cut out,10
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,5.0,33.0,refgame,1.0,page-B,2.0,"slanted square, two triangles and all the other shapes",9
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,5.0,69.0,refgame,2.0,page-B,2.0,"square triangles, all the shapes",5
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,5.0,34.0,refgame,1.0,page3-35,2.0,lighthouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,5.0,68.0,refgame,2.0,page3-35,2.0,lighthouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,5.0,32.0,refgame,1.0,page5-28,2.0,"rectangle, smaller rectangle, and then slanted diamond",7
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,5.0,66.0,refgame,2.0,page5-28,2.0,rectangle square diamond,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,5.0,30.0,refgame,1.0,page7-107,2.0,Diamond in the middle,4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,5.0,71.0,refgame,2.0,page7-107,2.0,diamond in middle,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,5.0,35.0,refgame,1.0,page7-255,2.0,bunny ears,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,5.0,70.0,refgame,2.0,page7-255,2.0,bunny ears,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,5.0,31.0,refgame,1.0,page9-46,2.0,wave with rectangle,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7BYA5X3A2G30KZECRY2HY,B,B,0.0,5.0,67.0,refgame,2.0,page9-46,2.0,wave,1
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,1.0,10.0,refgame,1.0,page-B,1.0,"man praying, square at top",5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,1.0,46.0,refgame,2.0,page-B,1.0,"man praying, square head ... again",6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,1.0,9.0,refgame,1.0,page3-35,1.0,birdhouse on a stand,4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,1.0,43.0,refgame,2.0,page3-35,1.0,"bird house on a stand, again",6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,1.0,8.0,refgame,1.0,page5-28,1.0,"rectangle left, then rectangle small, then horiontal square",8
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,B,0.0,1.0,44.0,refgame,2.0,page5-28,1.0,"big rectangle, square, and rhombus again",6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,1.0,11.0,refgame,1.0,page7-107,1.0,circle with fire on the left,6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,1.0,47.0,refgame,2.0,page7-107,1.0,"circle with fire on the left, again",7
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,1.0,6.0,refgame,1.0,page7-255,1.0,looks like a witch running,5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,1.0,42.0,refgame,2.0,page7-255,1.0,"monk running, again",3
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,1.0,7.0,refgame,1.0,page9-46,1.0,letter C backwards,3
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,1.0,45.0,refgame,2.0,page9-46,1.0,backwards C again,3
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,4.0,29.0,refgame,1.0,page-B,2.0,"monk praying, again",3
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,4.0,63.0,refgame,2.0,page-B,2.0,"man praying, square head. again",5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,4.0,24.0,refgame,1.0,page3-35,2.0,bird house on a stand,5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,B,0.0,4.0,62.0,refgame,2.0,page3-35,2.0,"bird house on a stand, again",6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,4.0,26.0,refgame,1.0,page5-28,2.0,"large rectangle, small squre, rhombas",5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,B,0.0,4.0,65.0,refgame,2.0,page5-28,2.0,"big rectangle, square, rhombus again",5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,4.0,27.0,refgame,1.0,page7-107,2.0,"circle with fire on the left, again",7
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,4.0,64.0,refgame,2.0,page7-107,2.0,"circle, fire on left , agin, again",7
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,4.0,28.0,refgame,1.0,page7-255,2.0,"monk running, again, witch",4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,4.0,60.0,refgame,2.0,page7-255,2.0,"monk running, again",3
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,4.0,25.0,refgame,1.0,page9-46,2.0,backwards C again,3
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,0.0,4.0,61.0,refgame,2.0,page9-46,2.0,backwards C again right angle,5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,2.0,17.0,refgame,1.0,page-B,1.0,praying figure with square for head,6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,A,0.0,2.0,53.0,refgame,2.0,page-B,1.0,praying figure with square head,5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,2.0,12.0,refgame,1.0,page3-35,1.0,birdhouse on a base,4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,2.0,52.0,refgame,2.0,page3-35,1.0,birdhouse on a pedestal,4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,2.0,13.0,refgame,1.0,page5-28,1.0,"rectangle left, smaller box middle, rhombus right",7
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,B,0.0,2.0,50.0,refgame,2.0,page5-28,1.0,"rectangle left, square, rhombus right",5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,2.0,16.0,refgame,1.0,page7-107,1.0,"fire on left, white square middle",6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,B,0.0,2.0,48.0,refgame,2.0,page7-107,1.0,"fire on left, white square in middle",7
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,2.0,14.0,refgame,1.0,page7-255,1.0,dabbing monk (dancing),3
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,B,0.0,2.0,49.0,refgame,2.0,page7-255,1.0,"monk running, triangle head",4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,2.0,15.0,refgame,1.0,page9-46,1.0,"backwards C , angle right",5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,2.0,51.0,refgame,2.0,page9-46,1.0,"backwards C, angle right",4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,5.0,32.0,refgame,1.0,page-B,2.0,praying with square head,4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,5.0,70.0,refgame,2.0,page-B,2.0,"praying figure, square head",4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,5.0,35.0,refgame,1.0,page3-35,2.0,birdhouse on a base,4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,5.0,66.0,refgame,2.0,page3-35,2.0,birdhouse on a pedestal,4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,5.0,30.0,refgame,1.0,page5-28,2.0,"rectangle left, square, rhombus right",5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,5.0,68.0,refgame,2.0,page5-28,2.0,"rectangle, square, rhombus right",4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,5.0,31.0,refgame,1.0,page7-107,2.0,"fire left, white square middle",5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,B,0.0,5.0,69.0,refgame,2.0,page7-107,2.0,"fire left, white square in middle",6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,5.0,34.0,refgame,1.0,page7-255,2.0,monk running,2
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,B,0.0,5.0,67.0,refgame,2.0,page7-255,2.0,"monk running, triangle head",4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,0.0,5.0,33.0,refgame,1.0,page9-46,2.0,backwards C,2
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,B,0.0,5.0,71.0,refgame,2.0,page9-46,2.0,"backwards C, angle right",4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,B,0.0,1.0,10.0,refgame,1.0,page-B,1.0,"like person kneeling, flat bottom",5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,B,0.0,1.0,46.0,refgame,2.0,page-B,1.0,person flat botom,3
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,B,0.0,1.0,9.0,refgame,1.0,page3-35,1.0,rotated square on top,4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,A,0.0,1.0,43.0,refgame,2.0,page3-35,1.0,street sign,2
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,B,0.0,1.0,8.0,refgame,1.0,page5-28,1.0,"rectangle on left, small square in middle",7
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,A,0.0,1.0,44.0,refgame,2.0,page5-28,1.0,file drawer right,3
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,B,0.0,1.0,11.0,refgame,1.0,page7-107,1.0,square hole in middle,4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,B,0.0,1.0,6.0,refgame,1.0,page7-255,1.0,small sideways triangle on top,5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,B,0.0,1.0,42.0,refgame,2.0,page7-255,1.0,"man runnomng, run",3
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,B,0.0,1.0,7.0,refgame,1.0,page9-46,1.0,mountain with rectangle missing on left,6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,A,0.0,1.0,45.0,refgame,2.0,page9-46,1.0,mountain - hole,3
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,B,0.0,4.0,29.0,refgame,1.0,page-B,2.0,askew square on top,4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,B,0.0,4.0,63.0,refgame,2.0,page-B,2.0,square top - flat bottom,5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,B,0.0,4.0,24.0,refgame,1.0,page3-35,2.0,flat bottom - like a street sign,7
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,C,0.0,4.0,62.0,refgame,2.0,page3-35,2.0,sign or trophy,3
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,B,0.0,4.0,26.0,refgame,1.0,page5-28,2.0,file cabinet - drawer pulled out,6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,A,0.0,4.0,65.0,refgame,2.0,page5-28,2.0,rect left - drawer right,5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,B,0.0,4.0,27.0,refgame,1.0,page7-107,2.0,diamond hole in middle,4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,B,0.0,4.0,64.0,refgame,2.0,page7-107,2.0,diamond hole,2
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,B,0.0,4.0,28.0,refgame,1.0,page7-255,2.0,small sideways triangle on top - two wings,8
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,A,0.0,4.0,60.0,refgame,2.0,page7-255,2.0,running monk,2
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,B,0.0,4.0,25.0,refgame,1.0,page9-46,2.0,mountain - rectangle missing,4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,A,0.0,4.0,61.0,refgame,2.0,page9-46,2.0,mountain - hole left,4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,A,0.0,0.0,4.0,refgame,1.0,page-B,1.0,it has a rotated square at the top and then 2 triangles at the center point,16
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,B,0.0,0.0,36.0,refgame,2.0,page-B,1.0,my group called this a mouse but it has a pinwheel at the top,14
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,A,0.0,0.0,1.0,refgame,1.0,page3-35,1.0,i has a trapaziod base with a long rectangle and then a tilted square top.,15
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,A,0.0,0.0,41.0,refgame,2.0,page3-35,1.0,"looksl like a clocktower with a triangle base, then square at top",12
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,A,0.0,0.0,2.0,refgame,1.0,page5-28,1.0,rectangle on the left side then a smaller rectangle attached to it and then a rhombus at the right end,20
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,C,0.0,0.0,39.0,refgame,2.0,page5-28,1.0,long rectangle on the left,5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,C,0.0,0.0,37.0,refgame,2.0,page7-107,1.0,this has a hollow white diamond in the center,9
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,A,0.0,0.0,3.0,refgame,1.0,page7-107,1.0,it has a rotated white square in the center of it!,11
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,A,0.0,0.0,0.0,refgame,1.0,page7-255,1.0,the shape kind of looks like a rabbit with 2 ears up,12
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,A,0.0,0.0,38.0,refgame,2.0,page7-255,1.0,it looks like a rabbit,5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,A,0.0,0.0,5.0,refgame,1.0,page9-46,1.0,"it has a white rectanlge on the left side, like a triangle edge on the right side",17
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,B,0.0,0.0,40.0,refgame,2.0,page9-46,1.0,"looks like a wave with a white rectangle on the left side, triangle edge on left side",17
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,A,0.0,3.0,18.0,refgame,1.0,page-B,2.0,"mouse one again, yes",4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,C,0.0,3.0,54.0,refgame,2.0,page-B,2.0,mouse for my grou,4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,B,0.0,3.0,59.0,refgame,2.0,page3-35,2.0,"clocktower my group, bird house other group",7
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,A,0.0,3.0,21.0,refgame,1.0,page3-35,2.0,"the one looks like the clocktower, with trapazoid as bottom base, then square and a diaomond at the top",19
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,B,0.0,3.0,57.0,refgame,2.0,page5-28,2.0,"long rectangle, rectangle on left side",6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,A,0.0,3.0,22.0,refgame,1.0,page5-28,2.0,"okay long rectangle on the left then square then rhombus, we had this one",14
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,A,0.0,3.0,23.0,refgame,1.0,page7-107,2.0,"white square in center, diamond, sorry",6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,C,0.0,3.0,58.0,refgame,2.0,page7-107,2.0,hollow diamond,2
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,C,0.0,3.0,56.0,refgame,2.0,page7-255,2.0,"rabbite my group, monk running other group?",7
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,A,0.0,3.0,20.0,refgame,1.0,page7-255,2.0,the rabbit one!,3
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,A,0.0,3.0,19.0,refgame,1.0,page9-46,2.0,"white open rectangle on the left side, edge of triangle on right, yes i think so",16
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,A,0.0,3.0,55.0,refgame,2.0,page9-46,2.0,"wave my grou, mountain other group, white rectangle on left side",11
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,C,0.0,0.0,4.0,refgame,1.0,page-B,1.0,"this shape looks like a man praying, with a square for a head and many triangles",16
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,A,0.0,0.0,36.0,refgame,2.0,page-B,1.0,"Praying monk, with square as head",6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,C,0.0,0.0,1.0,refgame,1.0,page3-35,1.0,"there are two triangles making a square on top of a rectangle, on top of a square on top of three triagles",22
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,C,0.0,0.0,41.0,refgame,2.0,page3-35,1.0,bird house on top of base,6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,C,0.0,0.0,2.0,refgame,1.0,page5-28,1.0,two squares and a rectangle with a rombous,8
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,B,0.0,0.0,39.0,refgame,2.0,page5-28,1.0,"larque rectangle to the left, small square, rhombous right",9
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,B,0.0,0.0,37.0,refgame,2.0,page7-107,1.0,fire to the left with white sqaure at center,9
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,C,0.0,0.0,3.0,refgame,1.0,page7-107,1.0,this shape is made mostly of triangles and has awhite rhombous in the middle,14
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,C,0.0,0.0,0.0,refgame,1.0,page7-255,1.0,man standing with arms up to the sides,8
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,C,0.0,0.0,38.0,refgame,2.0,page7-255,1.0,"running monk, triangle for head",5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,C,0.0,0.0,5.0,refgame,1.0,page9-46,1.0,this shape looks like the letter c backwards made out of rectangles and triangles,14
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,A,0.0,0.0,40.0,refgame,2.0,page9-46,1.0,backward c,2
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,C,0.0,3.0,18.0,refgame,1.0,page-B,2.0,praying monk,2
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,B,0.0,3.0,54.0,refgame,2.0,page-B,2.0,praying monk my group,4
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,A,0.0,3.0,59.0,refgame,2.0,page3-35,2.0,"bird house on tand again, stand",6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,C,0.0,3.0,21.0,refgame,1.0,page3-35,2.0,bird house on top of base,6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,C,0.0,3.0,57.0,refgame,2.0,page5-28,2.0,"large rectangle, small square rhombou my group",7
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,C,0.0,3.0,22.0,refgame,1.0,page5-28,2.0,"large rectangle to the left, small square, rhombous right",9
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,C,0.0,3.0,23.0,refgame,1.0,page7-107,2.0,"fire to the left, and small white square center",9
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,B,0.0,3.0,58.0,refgame,2.0,page7-107,2.0,"fire to the left, small white square center",8
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,B,0.0,3.0,56.0,refgame,2.0,page7-255,2.0,running monk with y group,5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,C,0.0,3.0,20.0,refgame,1.0,page7-255,2.0,witch running,2
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,C,0.0,3.0,19.0,refgame,1.0,page9-46,2.0,backwards c,2
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,C,0.0,3.0,55.0,refgame,2.0,page9-46,2.0,backward c my group again,5
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,B,B,0.0,2.0,17.0,refgame,1.0,page-B,1.0,angel with wings on back head tilted,7
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,B,C,0.0,2.0,53.0,refgame,2.0,page-B,1.0,"askew square on top, angel wings",6
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,B,B,0.0,2.0,12.0,refgame,1.0,page3-35,1.0,tree,1
