gameId,roundId,blockNum,phase,phaseNum,target,group,senderId,senderName,senderRole,text,timestamp,trialNum,tangramSet
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0VF0RPKW84FVTJC6FZ,2.0,refgame,1.0,page9-46,B,01KJN7A44GGBE9XR412KV5BFSC,Bavi,speaker,mountain rect hole,1772387372377,15.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0VF0RPKW84FVTJC6FZ,2.0,refgame,1.0,page9-46,A,01KJN7AZC7FAG17CY924MRTCF7,Laju,speaker,"Looks like a wave. Open piece on the left side, a big triangle on the right.",1772387374002,15.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0VF0RPKW84FVTJC6FZ,2.0,refgame,1.0,page9-46,C,01KJN78DQ6KC0F9N1HA0BPB44R,Nori,speaker,"backwards C , angle right",1772387374233,15.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0VF0RPKW84FVTJC6FZ,2.0,refgame,1.0,page9-46,A,01KJN7AZC7FAG17CY924MRTCF7,Laju,speaker,A rectangle at the bottom,1772387383638,15.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0VF0RPKW84FVTJC6FZ,2.0,refgame,1.0,page9-46,A,01KJN7AAX1VHZ1A7ZB35BNRH8N,Minu,listener,a repeat?,1772387389527,15.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0VF0RPKW84FVTJC6FZ,2.0,refgame,1.0,page9-46,A,01KJN7AZC7FAG17CY924MRTCF7,Laju,speaker,"No, it's new",1772387393051,15.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0WM538Q7726PW4BTD2,0.0,refgame,1.0,page9-46,B,01KJN792W85XPK9QGH8A6HSYSJ,Zuda,listener,Hello,1772386902742,5.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0WM538Q7726PW4BTD2,0.0,refgame,1.0,page9-46,A,01KJN79B14FBSYSKKCG2BYVBB6,Repi,speaker,it has a white rectanlge on the left side,1772386905157,5.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0WM538Q7726PW4BTD2,0.0,refgame,1.0,page9-46,B,01KJN7C40WEQBDF48ACG18M0EV,Hera,speaker,"The image has a rectangular void on the left, and otherwise looks like a mountain",1772386910371,5.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0WM538Q7726PW4BTD2,0.0,refgame,1.0,page9-46,A,01KJN7AAX1VHZ1A7ZB35BNRH8N,Minu,listener,trianlge on rtight?,1772386917629,5.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0WM538Q7726PW4BTD2,0.0,refgame,1.0,page9-46,C,01KJN79J529BWBWTESKB6D9MB7,Lika,speaker,this shape looks like the letter c backwards made out of rectangles and triangles,1772386920601,5.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0WM538Q7726PW4BTD2,0.0,refgame,1.0,page9-46,A,01KJN79B14FBSYSKKCG2BYVBB6,Repi,speaker,like a triangle edge on the right side,1772386928788,5.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0XW9B6G59FFDBG8AT1,1.0,refgame,1.0,page7-255,A,01KJN7AAX1VHZ1A7ZB35BNRH8N,Minu,speaker,like a rabbit facing right,1772386949084,6.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0XW9B6G59FFDBG8AT1,1.0,refgame,1.0,page7-255,C,01KJN7863BFF3ZYZGVVSATZTH7,Felu,speaker,looks like a witch running,1772386956486,6.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0XW9B6G59FFDBG8AT1,1.0,refgame,1.0,page7-255,A,01KJN7AAX1VHZ1A7ZB35BNRH8N,Minu,speaker,one ear pointed up on the right half,1772386958827,6.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0XW9B6G59FFDBG8AT1,1.0,refgame,1.0,page7-255,B,01KJN792W85XPK9QGH8A6HSYSJ,Zuda,speaker,small sideways triangle on top,1772386968474,6.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0XW9B6G59FG765GH27,2.0,refgame,2.0,page7-107,C,01KJN7AZC7FAG17CY924MRTCF7,Player,speaker,hollow diamond in center,1772388721516,48.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0XW9B6G59FG765GH27,2.0,refgame,2.0,page7-107,A,01KJN7A44GGBE9XR412KV5BFSC,Player,speaker,diamond hole,1772388722931,48.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0XW9B6G59FG765GH27,2.0,refgame,2.0,page7-107,B,01KJN78DQ6KC0F9N1HA0BPB44R,Player,speaker,"fire on left, white square in middle",1772388725110,48.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0YKPRCT8KSF0KQWF0X,2.0,refgame,1.0,page7-255,A,01KJN7AZC7FAG17CY924MRTCF7,Laju,speaker,The bunny,1772387332465,14.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0YKPRCT8KSF0KQWF0X,2.0,refgame,1.0,page7-255,B,01KJN7A44GGBE9XR412KV5BFSC,Bavi,speaker,bird beak pointing up,1772387338281,14.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0YKPRCT8KSF0KQWF0X,2.0,refgame,1.0,page7-255,B,01KJN792W85XPK9QGH8A6HSYSJ,Zuda,listener,Hello,1772387341332,14.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0YKPRCT8KSF0KQWF0X,2.0,refgame,1.0,page7-255,C,01KJN78DQ6KC0F9N1HA0BPB44R,Nori,speaker,dabbing monk (dancing),1772387343740,14.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0ZHPHTDK0XMJNPQY31,1.0,refgame,2.0,page7-107,C,01KJN7863BFF3ZYZGVVSATZTH7,Player,speaker,"circle with fire on the left, again",1772388693147,47.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ0ZHPHTDK0XMJNPQY31,1.0,refgame,2.0,page7-107,B,01KJN7AAX1VHZ1A7ZB35BNRH8N,Player,speaker,hollow diamon..i thinkmultiple groups,1772388694993,47.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ106G1CY7M5WR0DQX8K,2.0,refgame,2.0,page3-35,B,01KJN7AZC7FAG17CY924MRTCF7,Player,speaker,clocktower,1772388826063,52.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ106G1CY7M5WR0DQX8K,2.0,refgame,2.0,page3-35,C,01KJN78DQ6KC0F9N1HA0BPB44R,Player,speaker,birdhouse on a pedestal,1772388830069,52.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ106G1CY7M5WR0DQX8K,2.0,refgame,2.0,page3-35,B,01KJN7AZC7FAG17CY924MRTCF7,Player,speaker,looks like a birdhouse on top,1772388832140,52.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ106G1CY7M5WR0DQX8K,2.0,refgame,2.0,page3-35,A,01KJN7A44GGBE9XR412KV5BFSC,Player,speaker,symmetrical tree,1772388832371,52.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ106G1CY7M5WR0DQX8K,2.0,refgame,2.0,page3-35,A,01KJN7A44GGBE9XR412KV5BFSC,Player,speaker,point up,1772388836835,52.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ106G1CY7M5XQTG2KY4,1.0,refgame,2.0,page-B,A,01KJN7AAX1VHZ1A7ZB35BNRH8N,Player,speaker,mouse for my group...pryaing monk for others,1772388661108,46.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ106G1CY7M5XQTG2KY4,1.0,refgame,2.0,page-B,C,01KJN7863BFF3ZYZGVVSATZTH7,Player,speaker,"man praying, square head ... again",1772388664813,46.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ106G1CY7M5XQTG2KY4,1.0,refgame,2.0,page-B,B,01KJN792W85XPK9QGH8A6HSYSJ,Player,speaker,person flat botom,1772388672527,46.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ123XE0WCHG834D1V4V,2.0,refgame,2.0,page9-46,B,01KJN7AZC7FAG17CY924MRTCF7,Player,speaker,wave,1772388802590,51.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ123XE0WCHG834D1V4V,2.0,refgame,2.0,page9-46,C,01KJN78DQ6KC0F9N1HA0BPB44R,Player,speaker,"backwards C, angle right",1772388806701,51.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ123XE0WCHG834D1V4V,2.0,refgame,2.0,page9-46,B,01KJN7AZC7FAG17CY924MRTCF7,Player,speaker,open rectangle on left,1772388808307,51.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ123XE0WCHG834D1V4V,2.0,refgame,2.0,page9-46,A,01KJN7A44GGBE9XR412KV5BFSC,Player,speaker,mountain rect taken out,1772388811779,51.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ13QJT8W0QKT01PY95R,1.0,refgame,2.0,page9-46,C,01KJN7863BFF3ZYZGVVSATZTH7,Player,speaker,backwards C again,1772388620503,45.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ13QJT8W0QKT01PY95R,1.0,refgame,2.0,page9-46,B,01KJN7AAX1VHZ1A7ZB35BNRH8N,Player,speaker,"wave for my group, mountain with  missing rectnagle for others",1772388626771,45.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ13QJT8W0QKT01PY95R,1.0,refgame,2.0,page9-46,A,01KJN792W85XPK9QGH8A6HSYSJ,Player,speaker,mountain - hole,1772388629711,45.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ144X9C126M86JNY5Y5,2.0,refgame,2.0,page5-28,C,01KJN7AZC7FAG17CY924MRTCF7,Player,speaker,rectangle on left,1772388776123,50.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ144X9C126M86JNY5Y5,2.0,refgame,2.0,page5-28,B,01KJN78DQ6KC0F9N1HA0BPB44R,Player,speaker,"rectangle left, square, rhombus right",1772388780632,50.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ144X9C126M86JNY5Y5,2.0,refgame,2.0,page5-28,A,01KJN7A44GGBE9XR412KV5BFSC,Player,speaker,large rectangle laying down protrusion right,1772388789627,50.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ16T4F6S4PFHQFRAY28,1.0,refgame,2.0,page5-28,C,01KJN7AAX1VHZ1A7ZB35BNRH8N,Player,speaker,rectangle on left (for my group),1772388594844,44.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ16T4F6S4PFHQFRAY28,1.0,refgame,2.0,page5-28,B,01KJN7863BFF3ZYZGVVSATZTH7,Player,speaker,"big rectangle, square, and rhombus again",1772388597428,44.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ16T4F6S4PFHQFRAY28,1.0,refgame,2.0,page5-28,A,01KJN792W85XPK9QGH8A6HSYSJ,Player,speaker,file drawer right,1772388598912,44.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ17ZTZ9QC0YBJF7F8VH,2.0,refgame,2.0,page7-255,C,01KJN7AZC7FAG17CY924MRTCF7,Player,speaker,rabbit,1772388746792,49.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ17ZTZ9QC0YBJF7F8VH,2.0,refgame,2.0,page7-255,B,01KJN78DQ6KC0F9N1HA0BPB44R,Player,speaker,"monk running, triangle head",1772388752071,49.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ17ZTZ9QC0YBJF7F8VH,2.0,refgame,2.0,page7-255,A,01KJN7A44GGBE9XR412KV5BFSC,Player,speaker,bird beak pointing up,1772388752547,49.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1820G44H819DQJ8GMD,1.0,refgame,2.0,page3-35,C,01KJN7863BFF3ZYZGVVSATZTH7,Player,speaker,"bird house on a stand, again",1772388560010,43.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1820G44H819DQJ8GMD,1.0,refgame,2.0,page3-35,B,01KJN7AAX1VHZ1A7ZB35BNRH8N,Player,speaker,clocktower for my group,1772388560441,43.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1820G44H819DQJ8GMD,1.0,refgame,2.0,page3-35,B,01KJN7AAX1VHZ1A7ZB35BNRH8N,Player,speaker,triangle at  base,1772388563907,43.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1820G44H819DQJ8GMD,1.0,refgame,2.0,page3-35,A,01KJN792W85XPK9QGH8A6HSYSJ,Player,speaker,street sign,1772388568791,43.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1820G44H819DQJ8GMD,1.0,refgame,2.0,page3-35,B,01KJN7AAX1VHZ1A7ZB35BNRH8N,Player,speaker,and diamond/square at top,1772388569802,43.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1820G44H81ADMFG2AV,3.0,refgame,2.0,page7-255,A,01KJN7C40WEQBDF48ACG18M0EV,Player,speaker,bird with beak up,1772388936281,56.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1820G44H81ADMFG2AV,3.0,refgame,2.0,page7-255,C,01KJN79B14FBSYSKKCG2BYVBB6,Player,speaker,rabbite my group,1772388936714,56.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1820G44H81ADMFG2AV,3.0,refgame,2.0,page7-255,C,01KJN79B14FBSYSKKCG2BYVBB6,Player,speaker,monk running other group?,1772388941118,56.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1820G44H81ADMFG2AV,3.0,refgame,2.0,page7-255,B,01KJN79J529BWBWTESKB6D9MB7,Player,speaker,running monk with y group,1772388942851,56.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1820G44H81ADMFG2AV,3.0,refgame,2.0,page7-255,A,01KJN7AAX1VHZ1A7ZB35BNRH8N,Player,listener,?,1772388943260,56.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ196KV3QWCGEJ4WFSSY,1.0,refgame,2.0,page7-255,A,01KJN7AAX1VHZ1A7ZB35BNRH8N,Player,speaker,rabbit for my group,1772388533284,42.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ196KV3QWCGEJ4WFSSY,1.0,refgame,2.0,page7-255,C,01KJN7863BFF3ZYZGVVSATZTH7,Player,speaker,"monk running, again",1772388535297,42.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ196KV3QWCGEJ4WFSSY,1.0,refgame,2.0,page7-255,A,01KJN7AAX1VHZ1A7ZB35BNRH8N,Player,speaker,running monk for someone?,1772388536501,42.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ196KV3QWCGEJ4WFSSY,1.0,refgame,2.0,page7-255,B,01KJN792W85XPK9QGH8A6HSYSJ,Player,speaker,man runnomng,1772388541988,42.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ196KV3QWCGEJ4WFSSY,1.0,refgame,2.0,page7-255,B,01KJN792W85XPK9QGH8A6HSYSJ,Player,speaker,run,1772388546728,42.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1A9ED4KAF41TVNW0W6,0.0,refgame,1.0,page3-35,B,01KJN7A44GGBE9XR412KV5BFSC,Bavi,listener,hello,1772386680712,1.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1A9ED4KAF41TVNW0W6,0.0,refgame,1.0,page3-35,B,01KJN7C40WEQBDF48ACG18M0EV,Hera,speaker,"The image is symmetrical, it has two opposite facing triangles at the top.",1772386699362,1.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1A9ED4KAF41TVNW0W6,0.0,refgame,1.0,page3-35,A,01KJN79B14FBSYSKKCG2BYVBB6,Repi,speaker,i has a trapaziod base with a long rectangle and then a tilted square top.,1772386701101,1.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1A9ED4KAF41TVNW0W6,0.0,refgame,1.0,page3-35,B,01KJN792W85XPK9QGH8A6HSYSJ,Zuda,listener,Hello,1772386702479,1.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1A9ED4KAF41TVNW0W6,0.0,refgame,1.0,page3-35,C,01KJN79J529BWBWTESKB6D9MB7,Lika,speaker,"there are two triangles making a square on top of a rectangle, on top of a square on top of three triagles",1772386717948,1.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1A9ED4KAF42WD7ANR8,0.0,refgame,2.0,page7-107,A,01KJN7C40WEQBDF48ACG18M0EV,Player,speaker,diamond hole in center,1772388395417,37.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1A9ED4KAF42WD7ANR8,0.0,refgame,2.0,page7-107,C,01KJN79B14FBSYSKKCG2BYVBB6,Player,speaker,this has a hollow white diamond in the center,1772388396791,37.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1A9ED4KAF42WD7ANR8,0.0,refgame,2.0,page7-107,B,01KJN79J529BWBWTESKB6D9MB7,Player,speaker,fire to the left with white sqaure at center,1772388399828,37.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1CYQGSSJG1WBPKBVA9,0.0,refgame,2.0,page-B,A,01KJN79J529BWBWTESKB6D9MB7,Player,speaker,Praying monk,1772388364827,36.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1CYQGSSJG1WBPKBVA9,0.0,refgame,2.0,page-B,C,01KJN7C40WEQBDF48ACG18M0EV,Player,speaker,"kneeling person with wings, askew square on top",1772388368407,36.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1CYQGSSJG1WBPKBVA9,0.0,refgame,2.0,page-B,A,01KJN79J529BWBWTESKB6D9MB7,Player,speaker,with square as head,1772388370838,36.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1CYQGSSJG1WBPKBVA9,0.0,refgame,2.0,page-B,B,01KJN79B14FBSYSKKCG2BYVBB6,Player,speaker,my group called this a mouse but it has a pinwheel at the top,1772388374615,36.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1CYQGSSJG1XAFMYT77,3.0,refgame,2.0,page-B,A,01KJN7C40WEQBDF48ACG18M0EV,Player,speaker,kneeling figure,1772388882451,54.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1CYQGSSJG1XAFMYT77,3.0,refgame,2.0,page-B,B,01KJN79J529BWBWTESKB6D9MB7,Player,speaker,praying monk my group,1772388885206,54.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1CYQGSSJG1XAFMYT77,3.0,refgame,2.0,page-B,C,01KJN79B14FBSYSKKCG2BYVBB6,Player,speaker,mouse for my grou,1772388893374,54.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1E3ET2MMDFS57Q4ATE,3.0,refgame,2.0,page9-46,A,01KJN79B14FBSYSKKCG2BYVBB6,Player,speaker,wave my grou,1772388907002,55.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1E3ET2MMDFS57Q4ATE,3.0,refgame,2.0,page9-46,B,01KJN7C40WEQBDF48ACG18M0EV,Player,speaker,mountain with rect missing,1772388909243,55.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1E3ET2MMDFS57Q4ATE,3.0,refgame,2.0,page9-46,A,01KJN79B14FBSYSKKCG2BYVBB6,Player,speaker,mountain other group,1772388909282,55.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1E3ET2MMDFS57Q4ATE,3.0,refgame,2.0,page9-46,C,01KJN79J529BWBWTESKB6D9MB7,Player,speaker,backward c my group again,1772388912621,55.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1E3ET2MMDFS57Q4ATE,3.0,refgame,2.0,page9-46,A,01KJN79B14FBSYSKKCG2BYVBB6,Player,speaker,white rectangle on left side,1772388913621,55.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1FP44XD8PJWTZX3FH2,5.0,refgame,1.0,page3-35,A,01KJN7AZC7FAG17CY924MRTCF7,Laju,speaker,clocktower,1772388259199,35.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1FP44XD8PJWTZX3FH2,5.0,refgame,1.0,page3-35,C,01KJN78DQ6KC0F9N1HA0BPB44R,Nori,speaker,birdhouse on a base,1772388266774,35.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1FP44XD8PJWTZX3FH2,5.0,refgame,1.0,page3-35,B,01KJN7A44GGBE9XR412KV5BFSC,Bavi,speaker,symmetrical trophey,1772388269050,35.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1FP44XD8PJWTZX3FH2,5.0,refgame,1.0,page3-35,B,01KJN792W85XPK9QGH8A6HSYSJ,Zuda,listener,more,1772388277223,35.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1FP44XD8PJWTZX3FH2,5.0,refgame,1.0,page3-35,B,01KJN7A44GGBE9XR412KV5BFSC,Bavi,speaker,point up,1772388288418,35.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1FP44XD8PJXNFE1281,5.0,refgame,1.0,page7-255,A,01KJN7AZC7FAG17CY924MRTCF7,Laju,speaker,rabbit,1772388223897,34.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1FP44XD8PJXNFE1281,5.0,refgame,1.0,page7-255,C,01KJN78DQ6KC0F9N1HA0BPB44R,Nori,speaker,monk running,1772388232435,34.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1FP44XD8PJXNFE1281,5.0,refgame,1.0,page7-255,B,01KJN7A44GGBE9XR412KV5BFSC,Bavi,speaker,bird beak pointing up,1772388233698,34.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1GTZ14GD5SHH1T9KDQ,5.0,refgame,1.0,page9-46,A,01KJN7AZC7FAG17CY924MRTCF7,Laju,speaker,wave,1772388189531,33.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1GTZ14GD5SHH1T9KDQ,5.0,refgame,1.0,page9-46,C,01KJN78DQ6KC0F9N1HA0BPB44R,Nori,speaker,backwards C,1772388191709,33.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1GTZ14GD5SHH1T9KDQ,5.0,refgame,1.0,page9-46,B,01KJN7A44GGBE9XR412KV5BFSC,Bavi,speaker,mountain with rect removed,1772388199170,33.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1J5VMG06JVQK7ZJSB1,3.0,refgame,2.0,page5-28,B,01KJN79B14FBSYSKKCG2BYVBB6,Player,speaker,long rectangle,1772388964918,57.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1J5VMG06JVQK7ZJSB1,3.0,refgame,2.0,page5-28,A,01KJN7C40WEQBDF48ACG18M0EV,Player,speaker,rectangle then square then parallelogram from left to right,1772388968515,57.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1J5VMG06JVQK7ZJSB1,3.0,refgame,2.0,page5-28,B,01KJN79B14FBSYSKKCG2BYVBB6,Player,speaker,rectangle on left side,1772388969432,57.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1J5VMG06JVQK7ZJSB1,3.0,refgame,2.0,page5-28,C,01KJN79J529BWBWTESKB6D9MB7,Player,speaker,"large rectangle, small square rhombou my group",1772388974991,57.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1MRR84KNB9E0DAG180,5.0,refgame,1.0,page-B,A,01KJN7AZC7FAG17CY924MRTCF7,Laju,speaker,mouse,1772388141664,32.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1MRR84KNB9E0DAG180,5.0,refgame,1.0,page-B,C,01KJN78DQ6KC0F9N1HA0BPB44R,Nori,speaker,praying with square head,1772388150460,32.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1MRR84KNB9E0DAG180,5.0,refgame,1.0,page-B,B,01KJN7A44GGBE9XR412KV5BFSC,Bavi,speaker,askew square on top,1772388152114,32.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1MRR84KNB9E0DAG180,5.0,refgame,1.0,page-B,B,01KJN792W85XPK9QGH8A6HSYSJ,Zuda,listener,flat bottom?,1772388161488,32.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1MRR84KNB9E0DAG180,5.0,refgame,1.0,page-B,B,01KJN7A44GGBE9XR412KV5BFSC,Bavi,speaker,angel wings,1772388171210,32.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1N6V7EEQ6VZVXNRHV0,2.0,refgame,2.0,page-B,B,01KJN7AZC7FAG17CY924MRTCF7,Player,speaker,"mouse for my group, praying monk for others",1772388855049,53.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1N6V7EEQ6VZVXNRHV0,2.0,refgame,2.0,page-B,C,01KJN7A44GGBE9XR412KV5BFSC,Player,speaker,askew square on top,1772388856811,53.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1N6V7EEQ6VZVXNRHV0,2.0,refgame,2.0,page-B,A,01KJN78DQ6KC0F9N1HA0BPB44R,Player,speaker,praying figure with square head,1772388860075,53.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1N6V7EEQ6VZVXNRHV0,2.0,refgame,2.0,page-B,C,01KJN7A44GGBE9XR412KV5BFSC,Player,speaker,angel wings,1772388863667,53.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1PF41J166TSJBZWQBB,0.0,refgame,2.0,page3-35,C,01KJN79J529BWBWTESKB6D9MB7,Player,speaker,bird house on top of base,1772388508600,41.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1PF41J166TSJBZWQBB,0.0,refgame,2.0,page3-35,B,01KJN7C40WEQBDF48ACG18M0EV,Player,speaker,trophy or street sign,1772388508970,41.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1PF41J166TSJBZWQBB,0.0,refgame,2.0,page3-35,A,01KJN79B14FBSYSKKCG2BYVBB6,Player,speaker,looksl like a clocktower with a triangle base,1772388510197,41.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1PF41J166TSJBZWQBB,0.0,refgame,2.0,page3-35,A,01KJN79B14FBSYSKKCG2BYVBB6,Player,speaker,then square at top,1772388514073,41.0,0.0
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7JJ1QAVBM4RS4B0A8K9MV,5.0,refgame,1.0,page7-107,A,01KJN7AZC7FAG17CY924MRTCF7,Laju,speaker,hollow diamond,1772388118284,31.0,0.0
